Date,"crack:(-3, 2, 1)","crack:(-1, 1, 0)","crack:(-1, 0, 1)","crack:(0, -1, 1)"
2013-07-15,7085.400000000009,3837.4000000000087,-589.4000000000087,-4426.8000000000175
2013-07-16,11556.600000000006,5476.199999999997,604.2000000000116,-4871.999999999985
2013-07-17,9104.39999999998,3979.7999999999884,1144.800000000003,-2834.9999999999854
2013-07-18,5938.199999999997,2507.199999999997,923.8000000000029,-1583.3999999999942
2013-07-19,6426.0,3018.399999999994,389.20000000001164,-2629.1999999999825
2013-07-22,2512.800000000003,1079.800000000003,353.1999999999971,-726.6000000000058
2013-07-23,2100.600000000006,957.8000000000029,185.0,-772.8000000000029
2013-07-24,6322.799999999988,2617.199999999997,1088.3999999999942,-1528.800000000003
2013-07-25,2343.600000000006,929.6000000000058,484.3999999999942,-445.20000000001164
2013-07-26,5969.400000000023,2870.4000000000087,228.60000000000582,-2641.800000000003
2013-07-29,4542.0,1957.800000000003,626.3999999999942,-1331.4000000000087
2013-07-30,8280.0,3301.800000000003,1676.3999999999942,-1625.4000000000087
2013-07-31,6151.200000000012,2246.4000000000087,1658.3999999999942,-588.0000000000146
2013-08-01,2014.7999999999884,734.5999999999913,545.6000000000058,-188.99999999998545
2013-08-02,975.5999999999913,269.1999999999971,437.1999999999971,168.0
2013-08-05,-2395.199999999997,-1203.0,10.80000000000291,1213.800000000003
2013-08-06,-3441.0,-1434.0,-573.0,861.0
2013-08-07,-6199.200000000026,-2352.0000000000146,-1495.199999999997,856.8000000000175
2013-08-08,-4708.800000000003,-1949.0,-810.8000000000029,1138.199999999997
2013-08-09,-6652.199999999968,-2393.7999999999884,-1864.5999999999913,529.1999999999971
2013-08-12,-6265.800000000003,-2706.0,-853.8000000000029,1852.199999999997
2013-08-13,-4099.799999999988,-1813.199999999997,-473.3999999999942,1339.800000000003
2013-08-14,-728.3999999999942,-132.1999999999971,-464.0,-331.8000000000029
2013-08-15,-992.3999999999942,-549.1999999999971,106.0,655.1999999999971
2013-08-16,-2287.7999999999884,-1363.199999999997,438.6000000000058,1801.800000000003
2013-08-19,-4378.8000000000175,-2369.600000000006,360.3999999999942,2730.0
2013-08-20,669.5999999999913,-875.8000000000029,2421.199999999997,3297.0
2013-08-21,5264.399999999994,825.1999999999971,3614.0,2788.800000000003
2013-08-22,3711.000000000029,783.4000000000087,2144.2000000000116,1360.800000000003
2013-08-23,4156.799999999988,1174.199999999997,1808.3999999999942,634.1999999999971
2013-08-26,322.79999999998836,-656.8000000000029,1636.3999999999942,2293.199999999997
2013-08-27,1414.199999999997,-286.0,1986.199999999997,2272.199999999997
2013-08-28,4171.200000000012,677.8000000000029,2815.600000000006,2137.800000000003
2013-08-29,4501.199999999997,675.8000000000029,3149.5999999999913,2473.7999999999884
2013-08-30,2377.800000000003,124.80000000000291,2128.199999999997,2003.3999999999942
2013-09-03,-1942.800000000003,-1836.199999999997,1729.5999999999913,3565.7999999999884
2013-09-04,1491.6000000000058,-538.8000000000029,2569.2000000000116,3108.0000000000146
2013-09-05,-4196.399999999994,-2867.399999999994,1538.3999999999942,4405.799999999988
2013-09-06,-8181.600000000006,-4284.0,386.3999999999942,4670.399999999994
2013-09-09,-11367.600000000006,-5428.600000000006,-510.3999999999942,4918.200000000012
2013-09-10,-12743.399999999994,-6100.0,-543.3999999999942,5556.600000000006
2013-09-11,-15017.399999999994,-7257.0,-503.3999999999942,6753.600000000006
2013-09-12,-12022.199999999997,-6176.0,329.8000000000029,6505.800000000003
2013-09-13,-10386.000000000015,-5496.200000000012,606.4000000000087,6102.60000000002
2013-09-16,-12078.0,-6102.199999999997,126.39999999999418,6228.599999999991
2013-09-17,-15976.800000000003,-7263.199999999997,-1450.4000000000087,5812.799999999988
2013-09-18,-14780.399999999994,-6321.199999999997,-2138.0,4183.199999999997
2013-09-19,-15825.0,-6787.0,-2251.0,4536.0
2013-09-20,-13578.600000000006,-6223.0,-1132.6000000000058,5090.399999999994
2013-09-23,-17255.399999999994,-7633.399999999994,-1988.6000000000058,5644.799999999988
2013-09-24,-12633.000000000015,-5653.0,-1327.0000000000146,4325.999999999985
2013-09-25,-9563.999999999985,-4607.599999999991,-348.8000000000029,4258.799999999988
2013-09-26,-6826.800000000032,-3642.0000000000146,457.1999999999971,4099.200000000012
2013-09-27,-9349.800000000003,-4679.0,8.19999999999709,4687.199999999997
2013-09-30,-10976.399999999994,-5483.0,-10.39999999999418,5472.600000000006
2013-10-01,-12265.199999999997,-5932.199999999997,-400.8000000000029,5531.399999999994
2013-10-02,-15354.00000000003,-7232.000000000015,-890.0,6342.000000000015
2013-10-03,-11623.199999999997,-5984.199999999997,345.1999999999971,6329.399999999994
2013-10-04,-16081.800000000003,-7858.199999999997,-365.40000000000873,7492.799999999988
2013-10-07,-11665.199999999997,-6271.199999999997,877.1999999999971,7148.399999999994
2013-10-08,-11692.800000000003,-6542.199999999997,1391.5999999999913,7933.799999999988
2013-10-09,-7325.39999999998,-4981.399999999994,2637.4000000000087,7618.800000000003
2013-10-10,-3007.7999999999884,-3227.199999999997,3446.600000000006,6673.800000000003
2013-10-11,-4031.9999999999854,-3497.199999999997,2962.4000000000087,6459.600000000006
2013-10-14,-5445.599999999991,-3941.7999999999884,2437.9999999999854,6379.799999999974
2013-10-15,-3051.0,-3035.800000000003,3020.600000000006,6056.400000000009
2013-10-16,-1801.199999999997,-2339.199999999997,2877.199999999997,5216.399999999994
2013-10-17,-3564.5999999999767,-2995.5999999999913,2426.600000000006,5422.199999999997
2013-10-18,-252.60000000000582,-2173.0,4093.399999999994,6266.399999999994
2013-10-21,1366.2000000000262,-1557.7999999999884,4481.800000000003,6039.599999999991
2013-10-22,1831.199999999997,-1736.0,5303.199999999997,7039.199999999997
2013-10-23,-2366.4000000000087,-3000.800000000003,3635.199999999997,6636.0
2013-10-24,-949.1999999999971,-1684.199999999997,2419.199999999997,4103.399999999994
2013-10-25,-2984.400000000038,-2529.2000000000116,2073.9999999999854,4603.199999999997
2013-10-28,502.1999999999971,-1519.6000000000058,3541.4000000000087,5061.000000000015
2013-10-29,354.6000000000349,-1820.7999999999884,3996.2000000000116,5817.0
2013-10-30,7710.600000000006,865.0,5980.600000000006,5115.600000000006
2013-10-31,5012.400000000009,-198.1999999999971,5408.800000000003,5607.0
2013-11-01,3816.600000000006,-175.39999999999418,4167.399999999994,4342.799999999988
2013-11-04,2001.5999999999913,-907.8000000000029,3817.199999999997,4725.0
2013-11-05,4315.199999999997,-166.0,4647.199999999997,4813.199999999997
2013-11-06,2935.799999999974,-256.20000000001164,3448.199999999997,3704.4000000000087
2013-11-07,-312.6000000000204,-1542.0000000000146,2771.4000000000087,4313.400000000023
2013-11-08,4086.0,170.60000000000582,3744.7999999999884,3574.1999999999825
2013-11-11,6901.199999999997,1440.800000000003,4019.5999999999913,2578.7999999999884
2013-11-12,10752.600000000006,3116.600000000006,4519.399999999994,1402.7999999999884
2013-11-13,13596.000000000015,4023.800000000003,5548.400000000009,1524.6000000000058
2013-11-14,20016.60000000002,6483.200000000012,7050.199999999997,566.9999999999854
2013-11-15,17941.199999999997,5311.199999999997,7318.800000000003,2007.6000000000058
2013-11-18,19594.199999999983,6083.399999999994,7427.399999999994,1344.0
2013-11-19,16822.199999999997,5146.800000000003,6528.599999999991,1381.7999999999884
2013-11-20,20961.600000000006,6173.800000000003,8614.0,2440.199999999997
2013-11-21,25171.199999999997,7977.399999999994,9216.400000000009,1239.0000000000146
2013-11-22,26937.59999999999,7834.0,11269.599999999991,3435.5999999999913
2013-11-25,24987.59999999999,6677.199999999997,11633.199999999997,4956.0
2013-11-26,27473.400000000038,7461.000000000015,12551.400000000009,5090.399999999994
2013-11-27,32650.79999999999,9349.199999999997,13952.399999999994,4603.199999999997
2013-11-29,28207.199999999983,7593.599999999991,13020.0,5426.400000000009
2013-12-02,27028.199999999997,7148.800000000003,12730.599999999991,5581.799999999988
2013-12-03,24803.40000000001,6831.400000000009,11140.599999999991,4309.1999999999825
2013-12-04,20693.399999999994,5482.399999999994,9728.600000000006,4246.200000000012
2013-12-05,19208.399999999994,5029.399999999994,9149.600000000006,4120.200000000012
2013-12-06,19881.0,5355.800000000003,9169.399999999994,3813.5999999999913
2013-12-09,14670.60000000002,3481.800000000003,7707.000000000015,4225.200000000012
2013-12-10,11958.600000000006,2647.800000000003,6663.0,4015.199999999997
2013-12-11,13501.199999999997,2802.199999999997,7896.800000000003,5094.600000000006
2013-12-12,9385.799999999974,1637.5999999999913,6110.599999999991,4473.0
2013-12-13,11438.999999999985,2306.5999999999913,6825.800000000003,4519.200000000012
2013-12-16,10617.60000000002,2031.4000000000087,6554.800000000003,4523.399999999994
2013-12-17,10664.999999999985,2478.399999999994,5708.199999999997,3229.800000000003
2013-12-18,15085.799999999988,3992.5999999999913,7100.600000000006,3108.0000000000146
2013-12-19,16601.999999999985,4810.199999999997,6981.599999999991,2171.399999999994
2013-12-20,21368.999999999985,6336.199999999997,8696.599999999991,2360.399999999994
2013-12-23,21607.800000000017,6628.600000000006,8350.600000000006,1722.0
2013-12-24,24289.800000000003,7742.400000000009,8804.999999999985,1062.5999999999767
2013-12-26,24480.0,7656.0,9168.0,1512.0
2013-12-27,22409.400000000023,6659.200000000012,9091.0,2431.7999999999884
2013-12-30,22089.0,6740.0,8609.0,1869.0
2013-12-31,24997.199999999968,7567.999999999985,9861.199999999997,2293.2000000000116
2014-01-02,23004.59999999999,6730.199999999997,9544.199999999997,2814.0
2014-01-03,21577.199999999968,6269.799999999988,9037.599999999991,2767.800000000003
2014-01-06,22906.800000000017,6682.200000000012,9542.399999999994,2860.1999999999825
2014-01-07,25786.200000000026,7811.400000000009,10163.400000000009,2352.0
2014-01-08,27517.20000000001,8214.800000000003,11087.600000000006,2872.800000000003
2014-01-09,27200.400000000023,8309.400000000009,10581.600000000006,2272.199999999997
2014-01-10,27056.999999999985,8362.399999999994,10332.199999999997,1969.800000000003
2014-01-13,26566.199999999983,7812.399999999994,10941.399999999994,3129.0
2014-01-14,23339.399999999994,6531.0,10277.399999999994,3746.399999999994
2014-01-15,20754.0,5119.0,10516.0,5397.0
2014-01-16,19080.60000000002,4054.4000000000087,10971.800000000003,6917.399999999994
2014-01-17,21382.20000000001,4627.0,12128.200000000012,7501.200000000012
2014-01-21,19880.999999999985,4255.399999999994,11370.199999999997,7114.800000000003
2014-01-22,20321.39999999998,4868.399999999994,10584.599999999991,5716.199999999997
2014-01-23,18887.40000000001,3635.800000000003,11615.800000000003,7980.0
2014-01-24,23602.800000000003,4374.600000000006,14853.599999999991,10478.999999999985
2014-01-27,20986.799999999974,3551.5999999999913,13883.599999999991,10332.0
2014-01-28,17664.0,2117.800000000003,13428.399999999994,11310.599999999991
2014-01-29,21531.000000000015,3469.800000000003,14591.400000000009,11121.600000000006
2014-01-30,19698.0,2839.199999999997,14019.600000000006,11180.400000000009
2014-01-31,17037.600000000006,1777.4000000000087,13482.799999999988,11705.39999999998
2014-02-03,18596.399999999994,1808.3999999999942,14979.600000000006,13171.200000000012
2014-02-04,14964.000000000015,888.8000000000029,13186.400000000009,12297.600000000006
2014-02-05,18186.600000000035,2303.2000000000116,13580.200000000012,11277.0
2014-02-06,20237.999999999985,3594.5999999999913,13048.800000000003,9454.200000000012
2014-02-07,21971.999999999985,4322.399999999994,13327.199999999997,9004.800000000003
2014-02-10,17215.199999999997,3130.199999999997,10954.800000000003,7824.600000000006
2014-02-11,21170.40000000001,4417.800000000003,12334.800000000003,7917.0
2014-02-12,20107.199999999997,4428.800000000003,11249.599999999991,6820.799999999988
2014-02-13,22115.999999999985,5041.0,12033.999999999985,6992.999999999985
2014-02-14,26621.399999999994,6271.199999999997,14079.0,7807.800000000003
2014-02-18,23966.399999999994,5435.199999999997,13096.0,7660.800000000003
2014-02-19,23002.20000000001,4376.0,14250.200000000012,9874.200000000012
2014-02-20,26409.600000000006,5385.800000000003,15638.0,10252.199999999997
2014-02-21,23645.399999999994,5377.199999999997,12891.0,7513.800000000003
2014-02-24,21306.600000000006,4769.800000000003,11767.0,6997.199999999997
2014-02-25,22012.800000000017,4268.800000000003,13475.200000000012,9206.400000000009
2014-02-26,21072.600000000035,4101.000000000015,12870.600000000006,8769.599999999991
2014-02-27,18240.59999999999,3232.5999999999913,11775.400000000009,8542.800000000017
2014-02-28,19451.399999999994,3752.399999999994,11946.600000000006,8194.200000000012
2014-03-03,18761.399999999994,3224.199999999997,12313.0,9088.800000000003
2014-03-04,18919.79999999999,3344.199999999997,12231.399999999994,8887.199999999997
2014-03-05,18742.79999999999,3334.199999999997,12074.399999999994,8740.199999999997
2014-03-06,18463.20000000001,3442.600000000006,11578.0,8135.399999999994
2014-03-07,19002.59999999999,3611.199999999997,11780.199999999997,8169.0
2014-03-10,19455.59999999999,4046.399999999994,11362.800000000003,7316.400000000009
2014-03-11,23935.199999999968,5875.599999999991,12183.999999999985,6308.399999999994
2014-03-12,27623.400000000023,7445.200000000012,12733.0,5287.799999999988
2014-03-13,24821.999999999985,6273.399999999994,12275.199999999997,6001.800000000003
2014-03-14,25990.20000000001,6709.0,12572.200000000012,5863.200000000012
2014-03-17,19621.199999999997,4217.800000000003,11185.599999999991,6967.799999999988
2014-03-18,18701.399999999994,3869.199999999997,10963.0,7093.800000000003
2014-03-19,14366.39999999998,2151.199999999997,10063.999999999985,7912.799999999988
2014-03-20,18271.799999999974,3542.5999999999913,11186.599999999991,7644.0
2014-03-21,17582.999999999985,3503.399999999994,10576.199999999997,7072.800000000003
2014-03-24,15377.999999999985,2649.399999999994,10079.199999999997,7429.800000000003
2014-03-25,16343.399999999994,2719.199999999997,10905.0,8185.800000000003
2014-03-26,15237.599999999977,2745.399999999994,9746.799999999988,7001.399999999994
2014-03-27,16012.199999999983,3115.5999999999913,9781.0,6665.400000000009
2014-03-28,14821.199999999997,2612.199999999997,9596.800000000003,6984.600000000006
2014-03-31,12755.99999999997,1912.5999999999913,8930.799999999988,7018.199999999997
2014-04-01,12463.199999999997,1728.199999999997,9006.800000000003,7278.600000000006
2014-04-02,11689.199999999997,1726.3999999999942,8236.400000000009,6510.000000000015
2014-04-03,15122.39999999998,2946.399999999994,9229.599999999991,6283.199999999997
2014-04-04,14281.800000000017,2915.4000000000087,8451.0,5535.599999999991
2014-04-07,15214.199999999997,3392.800000000003,8428.599999999991,5035.799999999988
2014-04-08,15233.999999999985,3545.0,8143.999999999985,4598.999999999985
2014-04-09,15314.39999999998,3693.5999999999913,7927.199999999997,4233.600000000006
2014-04-10,15242.400000000023,3872.600000000006,7497.200000000012,3624.600000000006
2014-04-11,14524.800000000003,3805.600000000006,6913.599999999991,3107.9999999999854
2014-04-14,17538.600000000006,4503.600000000006,8531.399999999994,4027.7999999999884
2014-04-15,19081.199999999997,4959.0,9163.199999999997,4204.199999999997
2014-04-16,19908.0,4881.800000000003,10144.399999999994,5262.599999999991
2014-04-17,19980.0,5138.199999999997,9703.600000000006,4565.400000000009
2014-04-21,21991.799999999974,6210.599999999991,9570.599999999991,3360.0
2014-04-22,28006.79999999999,8459.199999999997,11088.399999999994,2629.199999999997
2014-04-23,27882.59999999999,8697.800000000003,10486.999999999985,1789.1999999999825
2014-04-24,27457.800000000017,8029.800000000003,11398.200000000012,3368.4000000000087
2014-04-25,29096.399999999994,8765.0,11566.399999999994,2801.399999999994
2014-04-28,23470.799999999974,6836.599999999991,9797.599999999991,2961.0
2014-04-29,24763.20000000001,7303.800000000003,10155.600000000006,2851.800000000003
2014-04-30,24234.0,7012.600000000006,10208.799999999988,3196.1999999999825
2014-05-01,22451.40000000001,6257.400000000009,9936.599999999991,3679.1999999999825
2014-05-02,22258.799999999974,6156.799999999988,9945.199999999997,3788.4000000000087
2014-05-05,19465.79999999999,4954.199999999997,9557.399999999994,4603.199999999997
2014-05-06,16654.800000000003,3951.399999999994,8752.000000000015,4800.60000000002
2014-05-07,17237.999999999985,4042.199999999997,9153.599999999991,5111.399999999994
2014-05-08,17352.600000000006,3997.800000000003,9357.0,5359.199999999997
2014-05-09,16843.800000000003,3889.800000000003,9064.199999999997,5174.399999999994
2014-05-12,17097.600000000035,4071.0000000000146,8955.600000000006,4884.599999999991
2014-05-13,16149.0,3616.199999999997,8916.600000000006,5300.400000000009
2014-05-14,18204.600000000006,4588.400000000009,9027.799999999988,4439.39999999998
2014-05-15,19882.199999999983,5244.199999999997,9393.799999999988,4149.599999999991
2014-05-16,19439.40000000001,5184.800000000003,9069.800000000003,3885.0
2014-05-19,16568.399999999994,4281.0,8006.399999999994,3725.399999999994
2014-05-20,16206.600000000006,4035.800000000003,8135.0,4099.199999999997
2014-05-21,13695.600000000006,3564.199999999997,6567.200000000012,3003.0000000000146
2014-05-22,15550.799999999974,4381.399999999994,6787.999999999985,2406.5999999999913
2014-05-23,15384.000000000015,4514.800000000003,6354.400000000009,1839.6000000000058
2014-05-27,13096.800000000017,3566.2000000000116,5964.399999999994,2398.1999999999825
2014-05-28,17510.399999999994,5267.0,6976.399999999994,1709.3999999999942
2014-05-29,15136.200000000026,4730.400000000009,5675.400000000009,945.0
2014-05-30,14407.199999999968,4596.599999999991,5213.999999999985,617.3999999999942
2014-06-02,12821.400000000009,3912.600000000006,4996.199999999997,1083.5999999999913
2014-06-03,11667.60000000002,3672.2000000000116,4323.199999999997,650.9999999999854
2014-06-04,9850.200000000026,3125.2000000000116,3599.800000000003,474.59999999999127
2014-06-05,13429.799999999988,4171.399999999994,5087.0,915.6000000000058
2014-06-06,11079.600000000006,3264.800000000003,4550.0,1285.199999999997
2014-06-09,10516.799999999988,3438.399999999994,3640.0,201.60000000000582
2014-06-10,9533.400000000009,3065.800000000003,3401.800000000003,336.0
2014-06-11,12440.999999999985,4120.399999999994,4200.199999999997,79.80000000000291
2014-06-12,16584.59999999999,5472.199999999997,5640.199999999997,168.0
2014-06-13,13189.200000000026,4000.2000000000116,5188.800000000003,1188.5999999999913
2014-06-16,14836.200000000012,4602.400000000009,5631.399999999994,1028.9999999999854
2014-06-17,18921.600000000006,5953.0,7015.600000000006,1062.6000000000058
2014-06-18,21286.20000000001,6531.199999999997,8223.800000000017,1692.6000000000204
2014-06-19,22715.99999999997,7217.799999999988,8280.399999999994,1062.6000000000058
2014-06-20,20510.400000000023,6530.200000000012,7450.0,919.7999999999884
2014-06-23,20020.79999999999,6346.0,7328.799999999988,982.7999999999884
2014-06-24,22347.600000000006,7250.399999999994,7846.8000000000175,596.4000000000233
2014-06-25,17661.600000000006,5390.199999999997,6881.200000000012,1491.0000000000146
2014-06-26,18133.800000000017,5659.600000000006,6814.600000000006,1155.0
2014-06-27,18891.60000000002,6305.600000000006,6280.400000000009,-25.19999999999709
2014-06-30,16221.60000000002,5377.800000000003,5466.000000000015,88.20000000001164
2014-07-01,15870.599999999991,5126.399999999994,5617.800000000003,491.40000000000873
2014-07-02,16043.999999999985,5457.199999999997,5129.599999999991,-327.6000000000058
2014-07-03,16207.799999999974,5700.799999999988,4806.199999999997,-894.5999999999913
2014-07-07,14626.800000000032,4937.200000000012,4752.400000000009,-184.8000000000029
2014-07-08,11946.600000000006,4391.0,3164.600000000006,-1226.3999999999942
2014-07-09,12214.799999999988,4022.5999999999913,4169.600000000006,147.00000000001455
2014-07-10,12898.800000000032,4218.400000000009,4462.000000000015,243.60000000000582
2014-07-11,13713.599999999991,4256.199999999997,5201.199999999997,945.0
2014-07-14,15371.999999999985,4873.399999999994,5625.199999999997,751.8000000000029
2014-07-15,15265.199999999997,4710.399999999994,5844.400000000009,1134.0000000000146
2014-07-16,10289.400000000023,2794.2000000000116,4701.0,1906.7999999999884
2014-07-17,4310.999999999971,770.5999999999913,2769.7999999999884,1999.199999999997
2014-07-18,2675.4000000000087,121.80000000000291,2431.800000000003,2310.0
2014-07-21,3128.999999999971,517.9999999999854,2093.0,1575.0000000000146
2014-07-22,3446.9999999999854,538.5999999999913,2369.800000000003,1831.2000000000116
2014-07-23,416.99999999998545,-1056.6000000000058,2530.199999999997,3586.800000000003
2014-07-24,1420.8000000000175,-985.1999999999971,3391.2000000000116,4376.400000000009
2014-07-25,5636.39999999998,191.79999999998836,5252.800000000003,5061.000000000015
2014-07-28,4376.400000000009,-64.39999999999418,4505.199999999997,4569.599999999991
2014-07-29,8853.599999999991,1463.0,5927.599999999991,4464.599999999991
2014-07-30,7795.199999999997,928.1999999999971,5938.800000000003,5010.600000000006
2014-07-31,12264.0,2259.600000000006,7744.799999999988,5485.1999999999825
2014-08-01,7665.599999999991,315.1999999999971,7035.199999999997,6720.0
2014-08-04,5020.1999999999825,-909.6000000000058,6839.399999999994,7749.0
2014-08-05,5940.000000000015,-394.3999999999942,6728.800000000003,7123.199999999997
2014-08-06,10579.199999999997,1082.0,8415.199999999997,7333.199999999997
2014-08-07,12880.800000000032,2031.2000000000116,8818.400000000009,6787.199999999997
2014-08-08,9598.800000000003,940.0,7718.800000000003,6778.800000000003
2014-08-11,8304.600000000006,459.6000000000058,7385.399999999994,6925.799999999988
2014-08-12,7486.1999999999825,413.59999999999127,6659.0,6245.400000000009
2014-08-13,10887.600000000006,1029.4000000000087,8828.799999999988,7799.39999999998
2014-08-14,6081.599999999991,-648.1999999999971,7377.999999999985,8026.1999999999825
2014-08-15,4656.599999999991,-1074.199999999997,6804.999999999985,7879.1999999999825
2014-08-18,4024.1999999999825,-1293.4000000000087,6611.0,7904.400000000009
2014-08-19,10469.999999999985,1251.3999999999942,7967.199999999997,6715.800000000003
2014-08-20,10510.199999999983,1383.7999999999884,7742.600000000006,6358.8000000000175
2014-08-21,12403.200000000012,2339.600000000006,7724.0,5384.399999999994
2014-08-22,12165.60000000002,2267.4000000000087,7630.800000000003,5363.399999999994
2014-08-25,14392.800000000032,3042.0000000000146,8308.800000000003,5266.799999999988
2014-08-26,14294.999999999985,3094.7999999999884,8105.400000000009,5010.60000000002
2014-08-27,14083.800000000003,2671.600000000006,8740.599999999991,6068.999999999985
2014-08-28,11561.400000000023,2014.2000000000116,7533.0,5518.799999999988
2014-08-29,10376.399999999994,1952.3999999999942,6471.600000000006,4519.200000000012
2014-09-02,10242.000000000015,1676.6000000000058,6888.800000000003,5212.199999999997
2014-09-03,11632.200000000012,2250.600000000006,7131.0,4880.399999999994
2014-09-04,11974.799999999988,2496.399999999994,6982.0,4485.600000000006
2014-09-05,13350.60000000002,2963.4000000000087,7423.800000000003,4460.399999999994
2014-09-08,13023.0,2690.399999999994,7642.200000000012,4951.8000000000175
2014-09-09,10867.199999999997,2033.3999999999942,6800.400000000009,4767.000000000015
2014-09-10,10663.199999999997,2193.5999999999913,6276.000000000015,4082.4000000000233
2014-09-11,7099.200000000012,932.8000000000029,5233.600000000006,4300.800000000003
2014-09-12,7678.799999999988,1270.199999999997,5138.399999999994,3868.199999999997
2014-09-15,6699.000000000015,1124.2000000000116,4450.599999999991,3326.3999999999796
2014-09-16,3872.400000000038,340.20000000001164,3192.0000000000146,2851.800000000003
2014-09-17,5655.599999999991,1237.0,3181.5999999999913,1944.5999999999913
2014-09-18,7249.1999999999825,2112.5999999999913,3024.0,911.4000000000087
2014-09-19,12653.400000000023,4559.400000000009,3534.600000000006,-1024.800000000003
2014-09-22,11511.599999999977,4217.999999999985,3075.600000000006,-1142.3999999999796
2014-09-23,12973.800000000017,5376.000000000015,2221.7999999999884,-3154.200000000026
2014-09-24,12441.60000000002,5610.200000000012,1221.199999999997,-4389.000000000015
2014-09-25,18094.199999999997,8156.599999999991,1781.0000000000146,-6375.599999999977
2014-09-26,10855.799999999988,4975.199999999997,905.3999999999942,-4069.800000000003
2014-09-29,10201.800000000017,5041.400000000009,119.0,-4922.400000000009
2014-09-30,11548.799999999988,5221.599999999991,1105.6000000000058,-4115.999999999985
2014-10-01,14094.599999999991,6172.399999999994,1749.800000000003,-4422.599999999991
2014-10-02,9104.999999999985,4187.199999999997,730.5999999999913,-3456.600000000006
2014-10-03,9433.199999999997,4172.0,1089.199999999997,-3082.800000000003
2014-10-06,10758.00000000003,5029.400000000009,699.2000000000116,-4330.199999999997
2014-10-07,10868.39999999998,4633.599999999991,1601.199999999997,-3032.399999999994
2014-10-08,9977.99999999997,4077.7999999999884,1822.3999999999942,-2255.399999999994
2014-10-09,9293.400000000009,3790.800000000003,1711.800000000003,-2079.0
2014-10-10,8673.0,3010.0,2653.0,-357.0
2014-10-13,8585.39999999998,2997.5999999999913,2590.199999999997,-407.3999999999942
2014-10-14,10423.799999999988,3743.399999999994,2937.0,-806.3999999999942
2014-10-15,7386.60000000002,2480.4000000000087,2425.800000000003,-54.60000000000582
2014-10-16,10342.800000000003,4172.800000000003,1997.199999999997,-2175.600000000006
2014-10-17,12990.60000000002,4978.400000000009,3033.800000000003,-1944.6000000000058
2014-10-20,10206.599999999991,3763.399999999994,2679.800000000003,-1083.5999999999913
2014-10-21,10734.599999999962,3737.7999999999884,3258.9999999999854,-478.8000000000029
2014-10-22,10117.800000000003,3280.199999999997,3557.4000000000087,277.20000000001164
2014-10-23,10792.200000000012,3864.800000000003,3062.600000000006,-802.1999999999971
2014-10-24,11197.200000000012,3886.4000000000087,3424.399999999994,-462.00000000001455
2014-10-27,9984.00000000003,3413.4000000000087,3157.2000000000116,-256.1999999999971
2014-10-28,11647.199999999997,4081.199999999997,3484.800000000003,-596.3999999999942
2014-10-29,13322.400000000009,4410.0,4502.400000000009,92.40000000000873
2014-10-30,14055.0,4624.800000000003,4805.399999999994,180.59999999999127
2014-10-31,14934.000000000015,4650.400000000009,5633.199999999997,982.7999999999884
2014-11-03,16795.200000000026,5142.000000000015,6511.199999999997,1369.1999999999825
2014-11-04,16256.39999999998,5068.799999999988,6118.800000000003,1050.0000000000146
2014-11-05,12349.199999999997,3944.199999999997,4460.800000000003,516.6000000000058
2014-11-06,19144.79999999999,6537.0,6070.799999999988,-466.20000000001164
2014-11-07,19066.800000000003,6011.199999999997,7044.400000000009,1033.2000000000116
2014-11-10,18684.00000000003,5829.000000000015,7026.0,1196.9999999999854
2014-11-11,17248.799999999974,5393.999999999985,6460.800000000003,1066.8000000000175
2014-11-12,18898.79999999999,6296.799999999988,6305.200000000012,8.400000000023283
2014-11-13,15393.600000000006,4840.0,5713.600000000006,873.6000000000058
2014-11-14,16267.200000000012,4947.800000000003,6371.600000000006,1423.800000000003
2014-11-17,14933.999999999985,4447.399999999994,6039.199999999997,1591.800000000003
2014-11-18,18464.400000000023,6177.200000000012,6110.0,-67.20000000001164
2014-11-19,17998.20000000001,6342.400000000009,5313.399999999994,-1029.0000000000146
2014-11-20,13469.399999999994,4312.0,4845.399999999994,533.3999999999942
2014-11-21,14945.99999999997,4865.799999999988,5214.399999999994,348.6000000000058
2014-11-24,14817.599999999991,4625.599999999991,5566.400000000009,940.8000000000175
2014-11-25,18295.800000000017,5920.800000000003,6454.200000000012,533.4000000000087
2014-11-26,18681.0,6304.0,6073.0,-231.0
2014-11-28,18768.000000000015,6103.400000000009,6561.199999999997,457.79999999998836
2014-12-01,16854.0,5496.199999999997,5861.600000000006,365.40000000000873
2014-12-02,14948.400000000009,4701.400000000009,5545.599999999991,844.1999999999825
2014-12-03,12180.00000000003,4008.2000000000116,4163.600000000006,155.39999999999418
2014-12-04,12205.799999999988,4065.7999999999884,4074.2000000000116,8.400000000023283
2014-12-05,12902.400000000009,4137.0,4628.400000000009,491.40000000000873
2014-12-08,13439.400000000023,4121.400000000009,5196.600000000006,1075.199999999997
2014-12-09,13779.60000000002,4065.4000000000087,5648.800000000003,1583.3999999999942
2014-12-10,13969.199999999997,3509.800000000003,6949.599999999991,3439.7999999999884
2014-12-11,16107.600000000006,3769.0,8569.600000000006,4800.600000000006
2014-12-12,18344.40000000001,4770.800000000003,8802.800000000003,4032.0
2014-12-15,21688.20000000001,5793.0,10102.200000000012,4309.200000000012
