,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price,Unnamed: 0
2015-04-02 00:00:00,-0.0,M,-2147483648,,Jefferies,Not Provided,1,underperform,11.0,4124.0
2015-04-02 00:00:00,-0.0,M,-2147483648,,"Morningstar, Inc",Not Provided,3,hold,-0.0,4125.0
2015-03-20 00:00:00,-0.0,M,-2147483648,,UBS,12 month,3,neutral,15.0,4126.0
2015-03-19 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,3,sector perform,16.0,4127.0
2015-03-11 00:00:00,-0.0,M,-2147483648,,Arctic Securities ASA,Not Provided,1,sell,7.0,4128.0
2015-03-04 00:00:00,-0.0,M,-2147483648,,Pareto Securities,6 month,1,sell,15.0,4129.0
2015-03-02 00:00:00,-0.0,M,-2147483648,,Johnson Rice & Co,Not Provided,1,sell,-0.0,4130.0
2015-02-27 00:00:00,-0.0,M,-2147483648,,Argus Research Corp,Not Provided,3,hold,-0.0,4131.0
2015-02-27 00:00:00,-0.0,D,-2147483648,,Zuercher Kantonalbank,Not Provided,3,market perform,-0.0,4132.0
2015-02-04 00:00:00,-0.0,M,-2147483648,,Nordea,Not Provided,1,sell,8.0,4133.0
2015-01-08 00:00:00,-0.0,M,-2147483648,,Spin-Off Research,Not Provided,3,neutral,21.0,4134.0
2014-12-19 00:00:00,-0.0,M,-2147483648,,Tudor Pickering & Co,Not Provided,3,hold,-0.0,4135.0
2009-07-01 00:00:00,-0.0,M,-2147483648,,Carnegie,Not Provided,3,neutral,-0.0,4136.0
2015-06-01 00:00:00,-0.0,M,-2147483648,,BMO Capital Markets,Not Provided,1,underperform,12.0,4137.0
2015-06-01 00:00:00,-0.0,M,-2147483648,,Canaccord Genuity,Not Provided,1,sell,10.57,4138.0
2015-06-01 00:00:00,-0.0,M,-2147483648,,Cowen,Not Provided,3,market perform,14.0,4139.0
2015-05-29 00:00:00,-0.0,D,-2147483648,,J.P. Morgan,9 month,1,underweight,16.0,4140.0
2015-05-29 00:00:00,-0.0,M,-2147483648,,Wells Fargo Securities,Not Provided,1,underperform,-0.0,4141.0
2015-05-28 00:00:00,-0.0,M,-2147483648,,Raymond James,Not Provided,1,underperform,-0.0,4142.0
2015-05-28 00:00:00,-0.0,M,-2147483648,,Clarksons Platou Securities Inc,Not Provided,3,hold,15.0,4143.0
2015-05-27 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,3,sector perform,18.0,4144.0
2015-05-26 00:00:00,-0.0,M,-2147483648,,Guggenheim Securities,Not Provided,3,neutral,-0.0,4145.0
2015-05-24 00:00:00,-0.0,M,-2147483648,,Evercore ISI,Not Provided,1,sell,16.0,4146.0
2015-05-22 00:00:00,-0.0,M,-2147483648,,Bank Vontobel AG,Not Provided,3,hold,18.03,4147.0
2015-05-21 00:00:00,-0.0,M,-2147483648,,Credit Suisse,Not Provided,1,underperform,12.0,4148.0
2015-05-21 00:00:00,-0.0,M,-2147483648,,Scotia Howard Weil Inc,12 month,3,sector perform,19.0,4149.0
2015-05-21 00:00:00,-0.0,M,-2147483648,,"Capital One Securities, Inc.",Not Provided,1,underweight,14.0,4150.0
2015-05-21 00:00:00,-0.0,M,-2147483648,,Seaport Global Securities,12 month,3,neutral,18.0,4151.0
2015-05-21 00:00:00,-0.0,M,-2147483648,,Iberia Capital Partners LLC,Not Provided,3,sector perform,18.0,4152.0
2015-05-19 00:00:00,-0.0,M,-2147483648,,Johnson Rice & Co,Not Provided,1,sell,-0.0,4153.0
2015-05-19 00:00:00,-0.0,M,-2147483648,,Susquehanna Financial,12 month,2,negative,14.0,4154.0
2015-05-18 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,1,Sell/Neutral,7.0,4155.0
2015-05-18 00:00:00,-0.0,M,-2147483648,,Edward Jones,Not Provided,1,sell,-0.0,4156.0
2015-05-12 00:00:00,-0.0,M,-2147483648,,Jefferies,Not Provided,1,underperform,12.0,4157.0
2015-05-11 00:00:00,-0.0,M,-2147483648,,Pareto Securities,6 month,1,sell,15.0,4158.0
2015-05-10 00:00:00,-0.0,M,-2147483648,,Swedbank,Not Provided,2,reduce,14.0,4159.0
2015-05-08 00:00:00,-0.0,M,-2147483648,,Fearnley Securities,12 month,1,sell,13.0,4160.0
2015-05-08 00:00:00,-0.0,M,-2147483648,,DNB Markets,Not Provided,1,sell,8.0,4161.0
2015-05-07 00:00:00,-0.0,M,-2147483648,,Morgan Stanley,12 month,1,Underwt/Attractive,19.5,4162.0
2015-05-07 00:00:00,-0.0,M,-2147483648,,Arctic Securities ASA,Not Provided,1,sell,8.5,4163.0
2015-05-05 00:00:00,-0.0,M,-2147483648,,Nordea,Not Provided,1,sell,8.0,4164.0
2015-04-20 00:00:00,-0.0,M,-2147483648,,SpareBank 1 Markets AS,Not Provided,1,sell,10.0,4165.0
2015-04-16 00:00:00,-0.0,M,-2147483648,,EVA Dimensions,Not Provided,5,buy,-0.0,4166.0
2015-04-02 00:00:00,-0.0,M,-2147483648,,"Morningstar, Inc",Not Provided,3,hold,-0.0,4167.0
2015-03-20 00:00:00,-0.0,M,-2147483648,,UBS,12 month,3,neutral,15.0,4168.0
2015-02-27 00:00:00,-0.0,M,-2147483648,,Argus Research Corp,Not Provided,3,hold,-0.0,4169.0
2015-02-27 00:00:00,-0.0,D,-2147483648,,Zuercher Kantonalbank,Not Provided,3,market perform,-0.0,4170.0
2015-01-08 00:00:00,-0.0,M,-2147483648,,Spin-Off Research,Not Provided,3,neutral,21.0,4171.0
2014-12-19 00:00:00,-0.0,M,-2147483648,,Tudor Pickering & Co,Not Provided,3,hold,-0.0,4172.0
2009-07-01 00:00:00,-0.0,M,-2147483648,,Carnegie,Not Provided,3,neutral,-0.0,4173.0
2015-07-01 00:00:00,-0.0,M,-2147483648,,UBS,Not Provided,-2147483648,suspended coverage,-0.0,4174.0
2015-06-30 00:00:00,-0.0,M,-2147483648,,Canaccord Genuity,12 month,1,sell,10.69,4175.0
2015-06-30 00:00:00,-0.0,M,-2147483648,,Guggenheim Securities,Not Provided,3,neutral,-0.0,4176.0
2015-06-30 00:00:00,-0.0,M,-2147483648,,Cowen,Not Provided,3,market perform,14.0,4177.0
2015-06-29 00:00:00,-0.0,M,-2147483648,,Seaport Global Securities,Not Provided,3,neutral,16.0,4178.0
2015-06-29 00:00:00,-0.0,M,-2147483648,,Iberia Capital Partners LLC,12 month,3,sector perform,18.0,4179.0
2015-06-26 00:00:00,-0.0,M,-2147483648,,Jefferies,Not Provided,1,underperform,12.0,4180.0
2015-06-24 00:00:00,-0.0,M,-2147483648,,Nordea,Not Provided,1,sell,8.0,4181.0
2015-06-23 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,6 month,1,underweight,16.0,4182.0
2015-06-23 00:00:00,-0.0,M,-2147483648,,"Capital One Securities, Inc.",Not Provided,1,underweight,14.0,4183.0
2015-06-23 00:00:00,-0.0,M,-2147483648,,Raymond James,Not Provided,1,underperform,-0.0,4184.0
2015-06-23 00:00:00,-0.0,M,-2147483648,,Johnson Rice & Co,Not Provided,1,sell,-0.0,4185.0
2015-06-23 00:00:00,-0.0,M,-2147483648,,Evercore ISI,12 month,1,sell,16.0,4186.0
2015-06-23 00:00:00,-0.0,M,-2147483648,,Fearnley Securities,12 month,1,sell,13.0,4187.0
2015-06-23 00:00:00,-0.0,M,-2147483648,,Wells Fargo Securities,Not Provided,1,underperform,-0.0,4188.0
2015-06-23 00:00:00,-0.0,M,-2147483648,,DNB Markets,Not Provided,1,sell,8.0,4189.0
2015-06-23 00:00:00,-0.0,M,-2147483648,,Susquehanna Financial,12 month,2,negative,14.0,4190.0
2015-06-23 00:00:00,-0.0,M,-2147483648,,Clarksons Platou Securities Inc,12 month,3,hold,15.0,4191.0
2015-06-22 00:00:00,-0.0,M,-2147483648,,Barclays,Not Provided,1,underweight,14.0,4192.0
2015-06-19 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,3,sector perform,16.0,4193.0
2015-06-18 00:00:00,-0.0,M,-2147483648,,Argus Research Corp,Not Provided,3,hold,-0.0,4194.0
2015-06-17 00:00:00,-0.0,M,-2147483648,,Edward Jones,Not Provided,1,sell,-0.0,4195.0
2015-06-12 00:00:00,-0.0,M,-2147483648,,Bank Vontobel AG,Not Provided,3,hold,19.43,4196.0
2015-06-11 00:00:00,-0.0,M,-2147483648,,Pareto Securities,6 month,1,sell,15.0,4197.0
2015-06-01 00:00:00,-0.0,M,-2147483648,,BMO Capital Markets,Not Provided,1,underperform,12.0,4198.0
2015-05-21 00:00:00,-0.0,M,-2147483648,,Credit Suisse,Not Provided,1,underperform,12.0,4199.0
2015-05-21 00:00:00,-0.0,M,-2147483648,,Scotia Howard Weil Inc,12 month,3,sector perform,19.0,4200.0
2015-05-18 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,1,Sell/Neutral,7.0,4201.0
2015-05-10 00:00:00,-0.0,M,-2147483648,,Swedbank,Not Provided,2,reduce,14.0,4202.0
2015-05-07 00:00:00,-0.0,M,-2147483648,,Morgan Stanley,12 month,1,Underwt/Attractive,19.5,4203.0
2015-05-07 00:00:00,-0.0,M,-2147483648,,Arctic Securities ASA,Not Provided,1,sell,8.5,4204.0
2015-04-20 00:00:00,-0.0,M,-2147483648,,SpareBank 1 Markets AS,Not Provided,1,sell,10.0,4205.0
2015-04-16 00:00:00,-0.0,M,-2147483648,,EVA Dimensions,Not Provided,5,buy,-0.0,4206.0
2015-04-02 00:00:00,-0.0,M,-2147483648,,"Morningstar, Inc",Not Provided,3,hold,-0.0,4207.0
2015-02-27 00:00:00,-0.0,D,-2147483648,,Zuercher Kantonalbank,Not Provided,3,market perform,-0.0,4208.0
2014-12-19 00:00:00,-0.0,M,-2147483648,,Tudor Pickering & Co,Not Provided,3,hold,-0.0,4209.0
2009-07-01 00:00:00,-0.0,M,-2147483648,,Carnegie,Not Provided,3,neutral,-0.0,4210.0
2015-07-31 00:00:00,-0.0,M,-2147483648,,"Morningstar, Inc",Not Provided,3,hold,-0.0,4211.0
2015-07-29 00:00:00,-0.0,M,-2147483648,,Raymond James,Not Provided,1,underperform,-0.0,4212.0
2015-07-29 00:00:00,-0.0,M,-2147483648,,Cowen,Not Provided,3,market perform,12.0,4213.0
2015-07-28 00:00:00,-0.0,M,-2147483648,,Morgan Stanley,12 month,1,Underwt/Attractive,16.0,4214.0
2015-07-24 00:00:00,-0.0,M,-2147483648,,Wells Fargo Securities,Not Provided,1,underperform,-0.0,4215.0
2015-07-22 00:00:00,-0.0,M,-2147483648,,Credit Suisse,Not Provided,1,underperform,12.0,4216.0
2015-07-22 00:00:00,-0.0,M,-2147483648,,Arctic Securities ASA,Not Provided,1,sell,8.5,4217.0
2015-07-21 00:00:00,-0.0,M,-2147483648,,Guggenheim Securities,Not Provided,3,neutral,-0.0,4218.0
2015-07-20 00:00:00,-0.0,M,-2147483648,,Seaport Global Securities,Not Provided,3,neutral,16.0,4219.0
2015-07-20 00:00:00,-0.0,M,-2147483648,,EVA Dimensions,Not Provided,5,overweight,-0.0,4220.0
2015-07-17 00:00:00,-0.0,M,-2147483648,,DNB Markets,Not Provided,1,sell,8.0,4221.0
2015-07-16 00:00:00,-0.0,M,-2147483648,,Scotia Howard Weil Inc,Not Provided,3,sector perform,19.0,4222.0
2015-07-16 00:00:00,-0.0,M,-2147483648,,"Capital One Securities, Inc.",Not Provided,1,underweight,14.0,4223.0
2015-07-16 00:00:00,-0.0,M,-2147483648,,Evercore ISI,12 month,1,sell,16.0,4224.0
2015-07-16 00:00:00,-0.0,M,-2147483648,,Swedbank,Not Provided,2,reduce,14.0,4225.0
2015-07-16 00:00:00,-0.0,M,-2147483648,,Susquehanna Financial,12 month,2,negative,13.0,4226.0
2015-07-15 00:00:00,-0.0,M,-2147483648,,BMO Capital Markets,Not Provided,1,underperform,12.0,4227.0
2015-07-15 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,3,sector perform,18.0,4228.0
2015-07-15 00:00:00,-0.0,M,-2147483648,,Jefferies,12 month,1,underperform,12.0,4229.0
2015-07-15 00:00:00,-0.0,M,-2147483648,,Iberia Capital Partners LLC,12 month,3,sector perform,18.0,4230.0
2015-07-13 00:00:00,-0.0,M,-2147483648,,Edward Jones,Not Provided,1,sell,-0.0,4231.0
2015-07-10 00:00:00,-0.0,D,-2147483648,,Clarksons Platou Securities Inc,12 month,1,sell,10.0,4232.0
2015-07-09 00:00:00,-0.0,M,-2147483648,,UBS,12 month,3,neutral,15.0,4233.0
2015-07-09 00:00:00,-0.0,M,-2147483648,,Canaccord Genuity,Not Provided,1,sell,10.55,4234.0
2015-07-07 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,1,Sell/Neutral,8.0,4235.0
2015-07-07 00:00:00,-0.0,M,-2147483648,,SpareBank 1 Markets AS,Not Provided,1,sell,10.0,4236.0
2015-07-03 00:00:00,-0.0,M,-2147483648,,Fearnley Securities,Not Provided,1,sell,13.0,4237.0
2015-06-24 00:00:00,-0.0,M,-2147483648,,Nordea,Not Provided,1,sell,8.0,4238.0
2015-06-23 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,6 month,1,underweight,16.0,4239.0
2015-06-23 00:00:00,-0.0,M,-2147483648,,Johnson Rice & Co,Not Provided,1,sell,-0.0,4240.0
2015-06-22 00:00:00,-0.0,M,-2147483648,,Barclays,Not Provided,1,underweight,14.0,4241.0
2015-06-18 00:00:00,-0.0,M,-2147483648,,Argus Research Corp,Not Provided,3,hold,-0.0,4242.0
2015-06-12 00:00:00,-0.0,M,-2147483648,,Bank Vontobel AG,Not Provided,3,hold,19.43,4243.0
2015-06-11 00:00:00,-0.0,M,-2147483648,,Pareto Securities,6 month,1,sell,15.0,4244.0
2015-02-27 00:00:00,-0.0,D,-2147483648,,Zuercher Kantonalbank,Not Provided,3,market perform,-0.0,4245.0
2014-12-19 00:00:00,-0.0,M,-2147483648,,Tudor Pickering & Co,Not Provided,3,hold,-0.0,4246.0
2009-07-01 00:00:00,-0.0,M,-2147483648,,Carnegie,Not Provided,3,neutral,-0.0,4247.0
2015-09-01 00:00:00,-0.0,M,-2147483648,,Guggenheim Securities,Not Provided,3,neutral,-0.0,4248.0
2015-08-31 00:00:00,-0.0,M,-2147483648,,Bank Vontobel AG,Not Provided,3,hold,15.51,4249.0
2015-08-28 00:00:00,-0.0,M,-2147483648,,Wells Fargo Securities,Not Provided,1,underperform,-0.0,4250.0
2015-08-26 00:00:00,-0.0,U,-2147483648,,Edward Jones,Not Provided,3,hold,-0.0,4251.0
2015-08-26 00:00:00,-0.0,M,-2147483648,,Scotia Howard Weil Inc,Not Provided,3,sector perform,16.0,4252.0
2015-08-26 00:00:00,-0.0,M,-2147483648,,"Capital One Securities, Inc.",Not Provided,1,underweight,11.0,4253.0
2015-08-26 00:00:00,-0.0,M,-2147483648,,Cowen,12 month,3,market perform,12.0,4254.0
2015-08-26 00:00:00,-0.0,M,-2147483648,,Seaport Global Securities,Not Provided,3,neutral,12.0,4255.0
2015-08-26 00:00:00,-0.0,M,-2147483648,,DNB Markets,12 month,1,sell,8.0,4256.0
2015-08-26 00:00:00,-0.0,M,-2147483648,,Iberia Capital Partners LLC,12 month,3,sector perform,18.0,4257.0
2015-08-25 00:00:00,-0.0,M,-2147483648,,Raymond James,Not Provided,1,underperform,-0.0,4258.0
2015-08-25 00:00:00,-0.0,M,-2147483648,,Evercore ISI,12 month,1,sell,13.0,4259.0
2015-08-24 00:00:00,-0.0,M,-2147483648,,Canaccord Genuity,12 month,1,sell,10.66,4260.0
2015-08-24 00:00:00,-0.0,U,-2147483648,,Pareto Securities,6 month,5,buy,16.0,4261.0
2015-08-20 00:00:00,-0.0,M,-2147483648,,Credit Suisse,Not Provided,1,underperform,10.0,4262.0
2015-08-20 00:00:00,-0.0,M,-2147483648,,Susquehanna Financial,12 month,2,negative,11.0,4263.0
2015-08-14 00:00:00,-0.0,M,-2147483648,,Swedbank,Not Provided,2,reduce,12.5,4264.0
2015-08-13 00:00:00,-0.0,M,-2147483648,,Barclays,Not Provided,1,underweight,10.0,4265.0
2015-08-12 00:00:00,-0.0,M,-2147483648,,Jefferies,Not Provided,3,hold,13.0,4266.0
2015-08-11 00:00:00,-0.0,M,-2147483648,,Johnson Rice & Co,Not Provided,1,sell,-0.0,4267.0
2015-08-10 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,1,Sell/Neutral,9.0,4268.0
2015-08-10 00:00:00,-0.0,M,-2147483648,,"Morningstar, Inc",Not Provided,3,hold,-0.0,4269.0
2015-08-07 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,6 month,1,underweight,13.0,4270.0
2015-08-06 00:00:00,-0.0,M,-2147483648,,BMO Capital Markets,Not Provided,1,underperform,12.0,4271.0
2015-08-06 00:00:00,-0.0,M,-2147483648,,Morgan Stanley,12 month,1,Underwt/Attractive,16.0,4272.0
2015-08-06 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,3,sector perform,18.0,4273.0
2015-08-06 00:00:00,-0.0,M,-2147483648,,Arctic Securities ASA,Not Provided,1,sell,9.5,4274.0
2015-08-06 00:00:00,-0.0,M,-2147483648,,EVA Dimensions,Not Provided,5,buy,-0.0,4275.0
2015-08-06 00:00:00,-0.0,M,-2147483648,,Clarksons Platou Securities Inc,12 month,1,sell,10.0,4276.0
2015-07-09 00:00:00,-0.0,M,-2147483648,,UBS,12 month,3,neutral,15.0,4277.0
2015-07-07 00:00:00,-0.0,M,-2147483648,,SpareBank 1 Markets AS,Not Provided,1,sell,10.0,4278.0
2015-07-03 00:00:00,-0.0,M,-2147483648,,Fearnley Securities,Not Provided,1,sell,13.0,4279.0
2015-06-24 00:00:00,-0.0,M,-2147483648,,Nordea,Not Provided,1,sell,8.0,4280.0
2015-06-18 00:00:00,-0.0,M,-2147483648,,Argus Research Corp,Not Provided,3,hold,-0.0,4281.0
2015-02-27 00:00:00,-0.0,D,-2147483648,,Zuercher Kantonalbank,Not Provided,3,market perform,-0.0,4282.0
2014-12-19 00:00:00,-0.0,M,-2147483648,,Tudor Pickering & Co,Not Provided,3,hold,-0.0,4283.0
2009-07-01 00:00:00,-0.0,M,-2147483648,,Carnegie,Not Provided,3,neutral,-0.0,4284.0
2015-10-01 00:00:00,-0.0,M,-2147483648,,Cowen,Not Provided,3,market perform,12.0,4285.0
2015-09-30 00:00:00,-0.0,M,-2147483648,,Jefferies,Not Provided,3,hold,13.0,4286.0
2015-09-29 00:00:00,-0.0,M,-2147483648,,Pareto Securities,6 month,5,buy,16.0,4287.0
2015-09-29 00:00:00,-0.0,M,-2147483648,,Guggenheim Securities,Not Provided,3,neutral,-0.0,4288.0
2015-09-28 00:00:00,-0.0,M,-2147483648,,Canaccord Genuity,12 month,1,sell,8.94,4289.0
2015-09-28 00:00:00,-0.0,M,-2147483648,,Seaport Global Securities,Not Provided,3,neutral,12.0,4290.0
2015-09-28 00:00:00,-0.0,M,-2147483648,,Susquehanna Financial,12 month,2,negative,11.0,4291.0
2015-09-28 00:00:00,-0.0,M,-2147483648,,Barclays,Not Provided,1,underweight,10.0,4292.0
2015-09-27 00:00:00,-0.0,M,-2147483648,,BMO Capital Markets,Not Provided,1,underperform,12.0,4293.0
2015-09-25 00:00:00,-0.0,M,-2147483648,,Raymond James,Not Provided,1,underperform,-0.0,4294.0
2015-09-25 00:00:00,-0.0,M,-2147483648,,Wells Fargo Securities,Not Provided,1,underperform,-0.0,4295.0
2015-09-24 00:00:00,-0.0,M,-2147483648,,Iberia Capital Partners LLC,Not Provided,3,sector perform,15.0,4296.0
2015-09-23 00:00:00,-0.0,M,-2147483648,,Scotia Howard Weil Inc,Not Provided,3,sector perform,17.0,4297.0
2015-09-23 00:00:00,-0.0,M,-2147483648,,"Capital One Securities, Inc.",Not Provided,1,underweight,11.0,4298.0
2015-09-22 00:00:00,-0.0,M,-2147483648,,Nordea,Not Provided,1,sell,8.0,4299.0
2015-09-22 00:00:00,-0.0,M,-2147483648,,Evercore ISI,12 month,1,sell,12.0,4300.0
2015-09-21 00:00:00,-0.0,M,-2147483648,,Edward Jones,Not Provided,3,hold,-0.0,4301.0
2015-09-18 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,3,sector perform,17.0,4302.0
2015-09-15 00:00:00,-0.0,M,-2147483648,,Clarksons Platou Securities Inc,Not Provided,1,sell,10.0,4303.0
2015-09-11 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,1,Sell/Neutral,5.0,4304.0
2015-09-04 00:00:00,-0.0,M,-2147483648,,Bank Vontobel AG,Not Provided,3,hold,15.42,4305.0
2015-09-02 00:00:00,-0.0,M,-2147483648,,"Morningstar, Inc",Not Provided,-2147483648,Under Review,-0.0,4306.0
2015-08-26 00:00:00,-0.0,M,-2147483648,,DNB Markets,12 month,1,sell,8.0,4307.0
2015-08-20 00:00:00,-0.0,M,-2147483648,,Credit Suisse,Not Provided,1,underperform,10.0,4308.0
2015-08-14 00:00:00,-0.0,M,-2147483648,,Swedbank,Not Provided,2,reduce,12.5,4309.0
2015-08-11 00:00:00,-0.0,M,-2147483648,,Johnson Rice & Co,Not Provided,1,sell,-0.0,4310.0
2015-08-07 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,6 month,1,underweight,13.0,4311.0
2015-08-06 00:00:00,-0.0,M,-2147483648,,Morgan Stanley,12 month,1,Underwt/Attractive,16.0,4312.0
2015-08-06 00:00:00,-0.0,M,-2147483648,,Arctic Securities ASA,Not Provided,1,sell,9.5,4313.0
2015-08-06 00:00:00,-0.0,M,-2147483648,,EVA Dimensions,Not Provided,5,buy,-0.0,4314.0
2015-07-09 00:00:00,-0.0,M,-2147483648,,UBS,12 month,3,neutral,15.0,4315.0
2015-07-07 00:00:00,-0.0,M,-2147483648,,SpareBank 1 Markets AS,Not Provided,1,sell,10.0,4316.0
2015-07-03 00:00:00,-0.0,M,-2147483648,,Fearnley Securities,Not Provided,1,sell,13.0,4317.0
2015-06-18 00:00:00,-0.0,M,-2147483648,,Argus Research Corp,Not Provided,3,hold,-0.0,4318.0
2015-02-27 00:00:00,-0.0,D,-2147483648,,Zuercher Kantonalbank,Not Provided,3,market perform,-0.0,4319.0
2014-12-19 00:00:00,-0.0,M,-2147483648,,Tudor Pickering & Co,Not Provided,3,hold,-0.0,4320.0
2009-07-01 00:00:00,-0.0,M,-2147483648,,Carnegie,Not Provided,3,neutral,-0.0,4321.0
2015-10-30 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,3,sector perform,14.0,4322.0
2015-10-30 00:00:00,-0.0,M,-2147483648,,Edward Jones,Not Provided,3,hold,-0.0,4323.0
2015-10-30 00:00:00,-0.0,M,-2147483648,,Wells Fargo Securities,Not Provided,1,underperform,-0.0,4324.0
2015-10-30 00:00:00,-0.0,M,-2147483648,,Iberia Capital Partners LLC,Not Provided,3,sector perform,15.0,4325.0
2015-10-29 00:00:00,-0.0,M,-2147483648,,Argus Research Corp,Not Provided,3,hold,-0.0,4326.0
2015-10-29 00:00:00,-0.0,M,-2147483648,,Arctic Securities ASA,Not Provided,1,sell,9.5,4327.0
2015-10-28 00:00:00,-0.0,M,-2147483648,,Raymond James,Not Provided,1,underperform,-0.0,4328.0
2015-10-28 00:00:00,-0.0,M,-2147483648,,Nordea,Not Provided,1,sell,8.0,4329.0
2015-10-28 00:00:00,-0.0,M,-2147483648,,DNB Markets,Not Provided,1,sell,8.0,4330.0
2015-10-27 00:00:00,-0.0,M,-2147483648,,BMO Capital Markets,Not Provided,1,underperform,10.0,4331.0
2015-10-27 00:00:00,-0.0,M,-2147483648,,Scotia Howard Weil Inc,Not Provided,3,sector perform,17.0,4332.0
2015-10-27 00:00:00,-0.0,M,-2147483648,,"Capital One Securities, Inc.",12 month,1,underweight,11.0,4333.0
2015-10-27 00:00:00,-0.0,M,-2147483648,,Evercore ISI,12 month,1,sell,14.0,4334.0
2015-10-27 00:00:00,-0.0,M,-2147483648,,Cowen,12 month,3,market perform,12.0,4335.0
2015-10-27 00:00:00,-0.0,M,-2147483648,,Seaport Global Securities,12 month,2,reduce,11.0,4336.0
2015-10-27 00:00:00,-0.0,M,-2147483648,,Susquehanna Financial,12 month,2,negative,11.0,4337.0
2015-10-27 00:00:00,-0.0,M,-2147483648,,Clarksons Platou Securities Inc,12 month,1,sell,10.0,4338.0
2015-10-26 00:00:00,-0.0,M,-2147483648,,Morgan Stanley,12 month,1,Underwt/Attractive,12.0,4339.0
2015-10-26 00:00:00,-0.0,M,-2147483648,,Credit Suisse,Not Provided,1,underperform,10.0,4340.0
2015-10-26 00:00:00,-0.0,M,-2147483648,,Swedbank,Not Provided,2,reduce,12.5,4341.0
2015-10-26 00:00:00,-0.0,M,-2147483648,,Barclays,Not Provided,1,underweight,10.0,4342.0
2015-10-21 00:00:00,-0.0,M,-2147483648,,SpareBank 1 Markets AS,Not Provided,1,sell,10.0,4343.0
2015-10-20 00:00:00,-0.0,M,-2147483648,,Johnson Rice & Co,Not Provided,1,sell,-0.0,4344.0
2015-10-20 00:00:00,-0.0,M,-2147483648,,Guggenheim Securities,Not Provided,3,neutral,-0.0,4345.0
2015-10-14 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,18 month,1,underweight,11.0,4346.0
2015-10-13 00:00:00,-0.0,U,-2147483648,,Fearnley Securities,Not Provided,4,accumulate,17.0,4347.0
2015-10-08 00:00:00,-0.0,N,-2147483648,,KeyBanc Capital Markets,Not Provided,3,sector weight,-0.0,4348.0
2015-10-07 00:00:00,-0.0,M,-2147483648,,Canaccord Genuity,Not Provided,1,sell,8.94,4349.0
2015-10-06 00:00:00,-0.0,M,-2147483648,,Pareto Securities,6 month,5,buy,16.0,4350.0
2015-09-30 00:00:00,-0.0,M,-2147483648,,Jefferies,Not Provided,3,hold,13.0,4351.0
2015-09-11 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,1,Sell/Neutral,5.0,4352.0
2015-09-04 00:00:00,-0.0,M,-2147483648,,Bank Vontobel AG,Not Provided,3,hold,15.42,4353.0
2015-09-02 00:00:00,-0.0,M,-2147483648,,"Morningstar, Inc",Not Provided,-2147483648,Under Review,-0.0,4354.0
2015-08-06 00:00:00,-0.0,M,-2147483648,,EVA Dimensions,Not Provided,5,buy,-0.0,4355.0
2015-07-09 00:00:00,-0.0,M,-2147483648,,UBS,12 month,3,neutral,15.0,4356.0
2015-02-27 00:00:00,-0.0,D,-2147483648,,Zuercher Kantonalbank,Not Provided,3,market perform,-0.0,4357.0
2014-12-19 00:00:00,-0.0,M,-2147483648,,Tudor Pickering & Co,Not Provided,3,hold,-0.0,4358.0
2009-07-01 00:00:00,-0.0,M,-2147483648,,Carnegie,Not Provided,3,neutral,-0.0,4359.0
2015-12-01 00:00:00,-0.0,M,-2147483648,,Guggenheim Securities,Not Provided,5,buy,17.0,4360.0
2015-12-01 00:00:00,-0.0,M,-2147483648,,Iberia Capital Partners LLC,12 month,3,sector perform,15.0,4361.0
2015-11-30 00:00:00,-0.0,M,-2147483648,,Jefferies,Not Provided,3,hold,14.0,4362.0
2015-11-30 00:00:00,-0.0,M,-2147483648,,Evercore ISI,Not Provided,1,sell,12.0,4363.0
2015-11-30 00:00:00,-0.0,M,-2147483648,,Cowen,Not Provided,3,market perform,12.0,4364.0
2015-11-24 00:00:00,-0.0,M,-2147483648,,Nordea,Not Provided,1,sell,8.0,4365.0
2015-11-23 00:00:00,-0.0,M,-2147483648,,BMO Capital Markets,Not Provided,1,underperform,10.0,4366.0
2015-11-23 00:00:00,-0.0,M,-2147483648,,Raymond James,Not Provided,1,underperform,-0.0,4367.0
