,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price,Unnamed: 0
2011-11-30 00:00:00,-0.0,U,-2147483648,,EVA Dimensions,Not Provided,5,overweight,-0.0,505.0
2010-05-26 00:00:00,-0.0,N,-2147483648,,Wedge Partners,Not Provided,-2147483648,no rating system,-0.0,506.0
2012-05-29 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy,41.0,507.0
2012-05-17 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,39.0,508.0
2012-05-16 00:00:00,-0.0,U,-2147483648,,Macquarie,12 month,5,outperform,43.0,509.0
2012-05-11 00:00:00,-0.0,M,-2147483648,,EVA Dimensions,Not Provided,5,buy,-0.0,510.0
2012-05-07 00:00:00,-0.0,N,-2147483648,,Janney Montgomery Scott LLC,12 month,5,buy,44.0,511.0
2012-04-30 00:00:00,-0.0,M,-2147483648,,Cross Research,12 month,5,buy,45.0,512.0
2012-04-26 00:00:00,-0.0,M,-2147483648,,KeyBanc Capital Markets,12 month,5,buy,43.0,513.0
2012-04-25 00:00:00,-0.0,M,-2147483648,,Stifel,12 month,5,buy,42.0,514.0
2012-03-29 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,5,Buy/Neutral,45.0,515.0
2012-01-25 00:00:00,-0.0,M,-2147483648,,Longbow Research,12 month,5,buy,46.0,516.0
2011-11-30 00:00:00,-0.0,M,-2147483648,,Gabelli & Co,Not Provided,5,buy,-0.0,517.0
2010-05-26 00:00:00,-0.0,N,-2147483648,,Wedge Partners,Not Provided,-2147483648,no rating system,-0.0,518.0
2012-06-29 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,36.0,519.0
2012-06-28 00:00:00,-0.0,M,-2147483648,,Macquarie,12 month,5,outperform,43.0,520.0
2012-06-27 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy,39.0,521.0
2012-06-20 00:00:00,-0.0,M,-2147483648,,Longbow Research,12 month,5,buy,45.0,522.0
2012-06-19 00:00:00,-0.0,M,-2147483648,,KeyBanc Capital Markets,12 month,5,buy,40.0,523.0
2012-06-18 00:00:00,-0.0,M,-2147483648,,Cross Research,12 month,5,buy,45.0,524.0
2012-06-14 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,5,Buy/Neutral,41.0,525.0
2012-05-11 00:00:00,-0.0,M,-2147483648,,EVA Dimensions,Not Provided,5,buy,-0.0,526.0
2012-05-07 00:00:00,-0.0,N,-2147483648,,Janney Montgomery Scott LLC,12 month,5,buy,44.0,527.0
2012-04-25 00:00:00,-0.0,M,-2147483648,,Stifel,12 month,5,buy,42.0,528.0
2011-11-30 00:00:00,-0.0,M,-2147483648,,Gabelli & Co,Not Provided,5,buy,-0.0,529.0
2010-05-26 00:00:00,-0.0,N,-2147483648,,Wedge Partners,Not Provided,-2147483648,no rating system,-0.0,530.0
2012-07-26 00:00:00,-0.0,M,-2147483648,,Janney Montgomery Scott LLC,12 month,5,buy,39.0,531.0
2012-07-26 00:00:00,-0.0,M,-2147483648,,KeyBanc Capital Markets,12 month,5,buy,40.0,532.0
2012-07-26 00:00:00,-0.0,D,-2147483648,,EVA Dimensions,Not Provided,3,hold,-0.0,533.0
2012-07-25 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,5,Buy/Neutral,39.0,534.0
2012-07-25 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,36.0,535.0
2012-07-25 00:00:00,-0.0,M,-2147483648,,Macquarie,12 month,5,outperform,43.0,536.0
2012-07-25 00:00:00,-0.0,M,-2147483648,,Stifel,12 month,5,buy,40.0,537.0
2012-07-25 00:00:00,-0.0,M,-2147483648,,Longbow Research,12 month,5,buy,44.0,538.0
2012-07-25 00:00:00,-0.0,M,-2147483648,,Cross Research,12 month,5,buy,39.0,539.0
2012-06-27 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy,39.0,540.0
2011-11-30 00:00:00,-0.0,M,-2147483648,,Gabelli & Co,Not Provided,5,buy,-0.0,541.0
2010-05-26 00:00:00,-0.0,N,-2147483648,,Wedge Partners,Not Provided,-2147483648,no rating system,-0.0,542.0
2012-08-17 00:00:00,-0.0,U,-2147483648,,EVA Dimensions,Not Provided,5,overweight,-0.0,543.0
2012-07-26 00:00:00,-0.0,M,-2147483648,,Janney Montgomery Scott LLC,12 month,5,buy,39.0,544.0
2012-07-26 00:00:00,-0.0,M,-2147483648,,KeyBanc Capital Markets,12 month,5,buy,40.0,545.0
2012-07-25 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,5,Buy/Neutral,39.0,546.0
2012-07-25 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,36.0,547.0
2012-07-25 00:00:00,-0.0,M,-2147483648,,Macquarie,12 month,5,outperform,43.0,548.0
2012-07-25 00:00:00,-0.0,M,-2147483648,,Stifel,12 month,5,buy,40.0,549.0
2012-07-25 00:00:00,-0.0,M,-2147483648,,Longbow Research,12 month,5,buy,44.0,550.0
2012-07-25 00:00:00,-0.0,M,-2147483648,,Cross Research,12 month,5,buy,39.0,551.0
2012-06-27 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy,39.0,552.0
2011-11-30 00:00:00,-0.0,M,-2147483648,,Gabelli & Co,Not Provided,5,buy,-0.0,553.0
2010-05-26 00:00:00,-0.0,N,-2147483648,,Wedge Partners,Not Provided,-2147483648,no rating system,-0.0,554.0
2012-09-23 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,5,Buy/Neutral,45.0,555.0
2012-09-19 00:00:00,-0.0,M,-2147483648,,Cross Research,12 month,5,buy,39.0,556.0
2012-09-06 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,36.0,557.0
2012-08-17 00:00:00,-0.0,U,-2147483648,,EVA Dimensions,Not Provided,5,overweight,-0.0,558.0
2012-07-26 00:00:00,-0.0,M,-2147483648,,Janney Montgomery Scott LLC,12 month,5,buy,39.0,559.0
2012-07-26 00:00:00,-0.0,M,-2147483648,,KeyBanc Capital Markets,12 month,5,buy,40.0,560.0
2012-07-25 00:00:00,-0.0,M,-2147483648,,Macquarie,12 month,5,outperform,43.0,561.0
2012-07-25 00:00:00,-0.0,M,-2147483648,,Stifel,12 month,5,buy,40.0,562.0
2012-07-25 00:00:00,-0.0,M,-2147483648,,Longbow Research,12 month,5,buy,44.0,563.0
2012-06-27 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy,39.0,564.0
2011-11-30 00:00:00,-0.0,M,-2147483648,,Gabelli & Co,Not Provided,5,buy,-0.0,565.0
2010-05-26 00:00:00,-0.0,N,-2147483648,,Wedge Partners,Not Provided,-2147483648,no rating system,-0.0,566.0
2012-10-29 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,36.0,567.0
2012-10-29 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy,38.0,568.0
2012-10-26 00:00:00,-0.0,M,-2147483648,,Longbow Research,12 month,5,buy,44.0,569.0
2012-10-22 00:00:00,-0.0,M,-2147483648,,Stifel,12 month,5,buy,40.0,570.0
2012-10-16 00:00:00,-0.0,M,-2147483648,,Cross Research,12 month,5,buy,39.0,571.0
2012-10-15 00:00:00,-0.0,M,-2147483648,,KeyBanc Capital Markets,12 month,5,buy,40.0,572.0
2012-10-12 00:00:00,-0.0,M,-2147483648,,Macquarie,12 month,5,outperform,43.0,573.0
2012-09-23 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,5,Buy/Neutral,45.0,574.0
2012-08-17 00:00:00,-0.0,U,-2147483648,,EVA Dimensions,Not Provided,5,overweight,-0.0,575.0
2012-07-26 00:00:00,-0.0,M,-2147483648,,Janney Montgomery Scott LLC,12 month,5,buy,39.0,576.0
2011-11-30 00:00:00,-0.0,M,-2147483648,,Gabelli & Co,Not Provided,5,buy,-0.0,577.0
2010-05-26 00:00:00,-0.0,N,-2147483648,,Wedge Partners,Not Provided,-2147483648,no rating system,-0.0,578.0
2012-11-29 00:00:00,-0.0,M,-2147483648,,Cross Research,12 month,5,buy,37.0,579.0
2012-11-16 00:00:00,-0.0,M,-2147483648,,Longbow Research,12 month,5,buy,44.0,580.0
2012-11-12 00:00:00,-0.0,D,-2147483648,,EVA Dimensions,Not Provided,1,underweight,-0.0,581.0
2012-11-06 00:00:00,-0.0,M,-2147483648,,Janney Montgomery Scott LLC,12 month,5,buy,38.0,582.0
2012-11-06 00:00:00,-0.0,M,-2147483648,,KeyBanc Capital Markets,12 month,5,buy,40.0,583.0
2012-11-06 00:00:00,-0.0,M,-2147483648,,Macquarie,12 month,5,outperform,43.0,584.0
2012-11-06 00:00:00,-0.0,M,-2147483648,,Stifel,12 month,5,buy,40.0,585.0
2012-11-05 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,5,Buy/Neutral,42.5,586.0
2012-11-05 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,36.0,587.0
2012-11-05 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy,39.0,588.0
2011-11-30 00:00:00,-0.0,M,-2147483648,,Gabelli & Co,Not Provided,5,buy,-0.0,589.0
2010-05-26 00:00:00,-0.0,N,-2147483648,,Wedge Partners,Not Provided,-2147483648,no rating system,-0.0,590.0
2012-12-21 00:00:00,-0.0,M,-2147483648,,Longbow Research,12 month,5,buy,44.0,591.0
2012-12-20 00:00:00,-0.0,M,-2147483648,,Macquarie,12 month,5,outperform,45.0,592.0
2012-12-17 00:00:00,-0.0,M,-2147483648,,Cross Research,12 month,5,buy,37.0,593.0
2012-11-12 00:00:00,-0.0,D,-2147483648,,EVA Dimensions,Not Provided,1,underweight,-0.0,594.0
2012-11-06 00:00:00,-0.0,M,-2147483648,,KeyBanc Capital Markets,12 month,5,buy,40.0,595.0
2012-11-06 00:00:00,-0.0,M,-2147483648,,Stifel,12 month,5,buy,40.0,596.0
2012-11-05 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,36.0,597.0
2012-11-05 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy,39.0,598.0
2011-11-30 00:00:00,-0.0,M,-2147483648,,Gabelli & Co,Not Provided,5,buy,-0.0,599.0
2013-01-29 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,42.0,600.0
2013-01-25 00:00:00,-0.0,M,-2147483648,,Longbow Research,12 month,5,buy,44.0,601.0
2013-01-24 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy,45.0,602.0
2013-01-24 00:00:00,-0.0,M,-2147483648,,Macquarie,12 month,5,outperform,48.0,603.0
2013-01-23 00:00:00,-0.0,M,-2147483648,,KeyBanc Capital Markets,12 month,5,buy,44.0,604.0
2013-01-23 00:00:00,-0.0,M,-2147483648,,Stifel,12 month,5,buy,45.0,605.0
2013-01-23 00:00:00,-0.0,M,-2147483648,,Cross Research,12 month,3,hold,40.0,606.0
2013-01-15 00:00:00,-0.0,M,-2147483648,,EVA Dimensions,Not Provided,1,underweight,-0.0,607.0
2011-11-30 00:00:00,-0.0,M,-2147483648,,Gabelli & Co,Not Provided,5,buy,-0.0,608.0
2013-02-28 00:00:00,-0.0,M,-2147483648,,Longbow Research,12 month,5,buy,44.0,609.0
2013-02-27 00:00:00,-0.0,M,-2147483648,,Cross Research,12 month,3,hold,40.0,610.0
2013-02-21 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,42.0,611.0
2013-02-06 00:00:00,-0.0,M,-2147483648,,Stifel,12 month,5,buy,45.0,612.0
2013-01-24 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy,45.0,613.0
2013-01-24 00:00:00,-0.0,M,-2147483648,,Macquarie,12 month,5,outperform,48.0,614.0
2013-01-23 00:00:00,-0.0,M,-2147483648,,KeyBanc Capital Markets,12 month,5,buy,44.0,615.0
2013-01-15 00:00:00,-0.0,M,-2147483648,,EVA Dimensions,Not Provided,1,underweight,-0.0,616.0
2011-11-30 00:00:00,-0.0,M,-2147483648,,Gabelli & Co,Not Provided,5,buy,-0.0,617.0
2013-03-22 00:00:00,-0.0,M,-2147483648,,Longbow Research,12 month,5,buy,44.0,618.0
2013-03-19 00:00:00,-0.0,M,-2147483648,,Cross Research,12 month,3,hold,40.0,619.0
2013-02-21 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,42.0,620.0
2013-02-06 00:00:00,-0.0,M,-2147483648,,Stifel,12 month,5,buy,45.0,621.0
2013-01-24 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy,45.0,622.0
2013-01-24 00:00:00,-0.0,M,-2147483648,,Macquarie,12 month,5,outperform,48.0,623.0
2013-01-15 00:00:00,-0.0,M,-2147483648,,EVA Dimensions,Not Provided,1,underweight,-0.0,624.0
2011-11-30 00:00:00,-0.0,M,-2147483648,,Gabelli & Co,Not Provided,5,buy,-0.0,625.0
2013-04-30 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,45.0,626.0
2013-04-24 00:00:00,-0.0,M,-2147483648,,Macquarie,12 month,5,outperform,48.0,627.0
2013-04-24 00:00:00,-0.0,M,-2147483648,,Stifel,12 month,5,buy,45.0,628.0
2013-04-24 00:00:00,-0.0,M,-2147483648,,Longbow Research,12 month,5,buy,50.0,629.0
2013-04-24 00:00:00,-0.0,M,-2147483648,,Cross Research,12 month,3,hold,44.0,630.0
2013-04-03 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,5,buy/attractive,49.0,631.0
2013-01-24 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy,45.0,632.0
2013-01-15 00:00:00,-0.0,M,-2147483648,,EVA Dimensions,Not Provided,1,underweight,-0.0,633.0
2011-11-30 00:00:00,-0.0,M,-2147483648,,Gabelli & Co,Not Provided,5,buy,-0.0,634.0
2013-05-30 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,5,buy/attractive,53.0,635.0
2013-05-28 00:00:00,-0.0,M,-2147483648,,Cross Research,12 month,3,hold,44.0,636.0
2013-05-24 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,50.0,637.0
2013-05-15 00:00:00,-0.0,M,-2147483648,,Longbow Research,12 month,5,buy,50.0,638.0
2013-04-24 00:00:00,-0.0,M,-2147483648,,Macquarie,12 month,5,outperform,48.0,639.0
2013-04-24 00:00:00,-0.0,M,-2147483648,,Stifel,12 month,5,buy,45.0,640.0
2013-01-24 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy,45.0,641.0
2013-01-15 00:00:00,-0.0,M,-2147483648,,EVA Dimensions,Not Provided,1,underweight,-0.0,642.0
2011-11-30 00:00:00,-0.0,M,-2147483648,,Gabelli & Co,Not Provided,5,buy,-0.0,643.0
2013-07-01 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,51.0,644.0
2013-06-28 00:00:00,-0.0,M,-2147483648,,Longbow Research,12 month,5,buy,50.0,645.0
2013-06-18 00:00:00,-0.0,M,-2147483648,,Cross Research,12 month,3,hold,44.0,646.0
2013-05-30 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,5,buy/attractive,53.0,647.0
2013-04-24 00:00:00,-0.0,M,-2147483648,,Macquarie,12 month,5,outperform,48.0,648.0
2013-04-24 00:00:00,-0.0,M,-2147483648,,Stifel,12 month,5,buy,45.0,649.0
2013-01-24 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy,45.0,650.0
2013-01-15 00:00:00,-0.0,M,-2147483648,,EVA Dimensions,Not Provided,1,underweight,-0.0,651.0
2011-11-30 00:00:00,-0.0,M,-2147483648,,Gabelli & Co,Not Provided,5,buy,-0.0,652.0
2013-07-25 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy,56.0,653.0
2013-07-25 00:00:00,-0.0,U,-2147483648,,EVA Dimensions,Not Provided,3,hold,-0.0,654.0
2013-07-24 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,5,buy/attractive,57.0,655.0
2013-07-24 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,55.0,656.0
2013-07-24 00:00:00,-0.0,M,-2147483648,,Macquarie,12 month,5,outperform,57.0,657.0
2013-07-24 00:00:00,-0.0,M,-2147483648,,Stifel,12 month,5,buy,56.0,658.0
2013-07-24 00:00:00,-0.0,M,-2147483648,,Longbow Research,12 month,5,buy,57.0,659.0
2013-07-24 00:00:00,-0.0,M,-2147483648,,Cross Research,12 month,3,hold,54.0,660.0
2013-08-29 00:00:00,-0.0,M,-2147483648,,Macquarie,12 month,5,outperform,59.0,661.0
2013-08-15 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,57.0,662.0
2013-08-15 00:00:00,-0.0,M,-2147483648,,Longbow Research,12 month,5,buy,57.0,663.0
2013-07-25 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy,56.0,664.0
2013-07-25 00:00:00,-0.0,U,-2147483648,,EVA Dimensions,Not Provided,3,hold,-0.0,665.0
2013-07-24 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,5,buy/attractive,57.0,666.0
2013-07-24 00:00:00,-0.0,M,-2147483648,,Stifel,12 month,5,buy,56.0,667.0
2013-07-24 00:00:00,-0.0,M,-2147483648,,Cross Research,12 month,3,hold,54.0,668.0
2013-09-19 00:00:00,-0.0,M,-2147483648,,Longbow Research,12 month,5,buy,57.0,669.0
2013-09-17 00:00:00,-0.0,M,-2147483648,,Cross Research,12 month,3,hold,54.0,670.0
2013-09-09 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,57.0,671.0
2013-08-29 00:00:00,-0.0,M,-2147483648,,Macquarie,12 month,5,outperform,59.0,672.0
2013-07-25 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy,56.0,673.0
2013-07-25 00:00:00,-0.0,U,-2147483648,,EVA Dimensions,Not Provided,3,hold,-0.0,674.0
2013-07-24 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,5,buy/attractive,57.0,675.0
2013-07-24 00:00:00,-0.0,M,-2147483648,,Stifel,12 month,5,buy,56.0,676.0
2013-11-01 00:00:00,-0.0,M,-2147483648,,Longbow Research,12 month,5,buy,57.0,677.0
2013-10-31 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy,58.0,678.0
2013-10-31 00:00:00,-0.0,M,-2147483648,,SunTrust Robinson Humphrey,12 month,3,neutral,51.0,679.0
2013-10-31 00:00:00,-0.0,M,-2147483648,,Cross Research,12 month,3,hold,56.0,680.0
2013-10-31 00:00:00,-0.0,U,-2147483648,,EVA Dimensions,Not Provided,5,overweight,-0.0,681.0
2013-10-30 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,61.0,682.0
2013-10-30 00:00:00,-0.0,M,-2147483648,,Macquarie,12 month,5,outperform,59.0,683.0
2013-10-30 00:00:00,-0.0,M,-2147483648,,Stifel,12 month,5,buy,60.0,684.0
2013-07-24 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,5,buy/attractive,57.0,685.0
2013-11-25 00:00:00,-0.0,M,-2147483648,,SunTrust Robinson Humphrey,12 month,3,neutral,51.0,686.0
2013-11-20 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,61.0,687.0
2013-11-20 00:00:00,-0.0,M,-2147483648,,Longbow Research,12 month,5,buy,57.0,688.0
2013-11-20 00:00:00,-0.0,M,-2147483648,,Cross Research,12 month,3,hold,55.0,689.0
2013-11-19 00:00:00,-0.0,M,-2147483648,,Stifel,12 month,5,buy,60.0,690.0
2013-10-31 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy,58.0,691.0
2013-10-31 00:00:00,-0.0,U,-2147483648,,EVA Dimensions,Not Provided,5,overweight,-0.0,692.0
2013-10-30 00:00:00,-0.0,M,-2147483648,,Macquarie,12 month,5,outperform,59.0,693.0
2013-07-24 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,5,buy/attractive,57.0,694.0
2013-12-23 00:00:00,-0.0,M,-2147483648,,Cross Research,12 month,3,hold,55.0,695.0
2013-12-19 00:00:00,-0.0,M,-2147483648,,SunTrust Robinson Humphrey,12 month,3,neutral,51.0,696.0
2013-12-06 00:00:00,-0.0,M,-2147483648,,Longbow Research,12 month,5,buy,62.0,697.0
2013-12-04 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,5,Buy/Neutral,57.0,698.0
2013-11-20 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,61.0,699.0
2013-11-19 00:00:00,-0.0,M,-2147483648,,Stifel,12 month,5,buy,60.0,700.0
2013-10-31 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy,58.0,701.0
2013-10-31 00:00:00,-0.0,U,-2147483648,,EVA Dimensions,Not Provided,5,overweight,-0.0,702.0
2013-10-30 00:00:00,-0.0,M,-2147483648,,Macquarie,12 month,5,outperform,59.0,703.0
2014-01-30 00:00:00,-0.0,M,-2147483648,,Cross Research,12 month,5,buy,75.0,704.0
2014-01-28 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,67.0,705.0
2014-01-23 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy,66.0,706.0
2014-01-22 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,5,Buy/Neutral,62.0,707.0
2014-01-22 00:00:00,-0.0,M,-2147483648,,SunTrust Robinson Humphrey,12 month,3,neutral,63.0,708.0
2014-01-22 00:00:00,-0.0,M,-2147483648,,Macquarie,12 month,5,outperform,65.0,709.0
2014-01-22 00:00:00,-0.0,M,-2147483648,,Stifel,12 month,5,buy,66.0,710.0
2014-01-22 00:00:00,-0.0,M,-2147483648,,Longbow Research,12 month,5,buy,69.0,711.0
2013-10-31 00:00:00,-0.0,U,-2147483648,,EVA Dimensions,Not Provided,5,overweight,-0.0,712.0
2014-02-28 00:00:00,-0.0,M,-2147483648,,Longbow Research,12 month,5,buy,69.0,713.0
2014-02-27 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,67.0,714.0
2014-02-18 00:00:00,-0.0,M,-2147483648,,SunTrust Robinson Humphrey,12 month,3,neutral,63.0,715.0
2014-02-13 00:00:00,-0.0,M,-2147483648,,Stifel,12 month,5,buy,66.0,716.0
2014-01-30 00:00:00,-0.0,M,-2147483648,,Cross Research,12 month,5,buy,75.0,717.0
2014-01-23 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy,66.0,718.0
2014-01-22 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,5,Buy/Neutral,62.0,719.0
2014-01-22 00:00:00,-0.0,M,-2147483648,,Macquarie,12 month,5,outperform,65.0,720.0
2013-10-31 00:00:00,-0.0,U,-2147483648,,EVA Dimensions,Not Provided,5,overweight,-0.0,721.0
2014-04-01 00:00:00,-0.0,M,-2147483648,,Longbow Research,12 month,5,buy,69.0,722.0
2014-04-01 00:00:00,-0.0,M,-2147483648,,EVA Dimensions,Not Provided,5,buy,-0.0,723.0
2014-03-27 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,67.0,724.0
2014-03-19 00:00:00,-0.0,M,-2147483648,,Stifel,12 month,5,buy,66.0,725.0
2014-03-18 00:00:00,-0.0,M,-2147483648,,SunTrust Robinson Humphrey,12 month,3,neutral,63.0,726.0
2014-03-18 00:00:00,-0.0,M,-2147483648,,Cross Research,12 month,5,buy,75.0,727.0
2014-01-23 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy,66.0,728.0
2014-01-22 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,5,Buy/Neutral,62.0,729.0
2014-01-22 00:00:00,-0.0,M,-2147483648,,Macquarie,12 month,5,outperform,65.0,730.0
2014-04-28 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,68.0,731.0
2014-04-28 00:00:00,-0.0,M,-2147483648,,Stifel,12 month,5,buy,66.0,732.0
2014-04-24 00:00:00,-0.0,M,-2147483648,,SunTrust Robinson Humphrey,12 month,3,neutral,64.0,733.0
2014-04-24 00:00:00,-0.0,M,-2147483648,,Cross Research,12 month,5,buy,75.0,734.0
2014-04-23 00:00:00,-0.0,M,-2147483648,,Macquarie,12 month,5,outperform,67.0,735.0
2014-04-23 00:00:00,-0.0,M,-2147483648,,"Morningstar, Inc",Not Provided,3,hold,-0.0,736.0
2014-04-23 00:00:00,-0.0,M,-2147483648,,Longbow Research,12 month,5,buy,69.0,737.0
2014-04-10 00:00:00,-0.0,M,-2147483648,,EVA Dimensions,Not Provided,5,overweight,-0.0,738.0
2014-01-23 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy,66.0,739.0
2014-01-22 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,5,Buy/Neutral,62.0,740.0
2014-05-30 00:00:00,-0.0,M,-2147483648,,Longbow Research,12 month,5,buy,69.0,741.0
2014-05-30 00:00:00,-0.0,M,-2147483648,,Cross Research,12 month,5,buy,75.0,742.0
2014-05-23 00:00:00,-0.0,M,-2147483648,,"Morningstar, Inc",Not Provided,3,hold,-0.0,743.0
2014-05-22 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,68.0,744.0
2014-05-16 00:00:00,-0.0,M,-2147483648,,SunTrust Robinson Humphrey,12 month,3,neutral,64.0,745.0
2014-05-07 00:00:00,-0.0,M,-2147483648,,Stifel,12 month,5,buy,66.0,746.0
2014-04-23 00:00:00,-0.0,M,-2147483648,,Macquarie,12 month,5,outperform,67.0,747.0
2014-04-10 00:00:00,-0.0,M,-2147483648,,EVA Dimensions,Not Provided,5,overweight,-0.0,748.0
2014-01-23 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy,66.0,749.0
2014-01-22 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,5,Buy/Neutral,62.0,750.0
2014-06-30 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,68.0,751.0
2014-06-27 00:00:00,-0.0,M,-2147483648,,Longbow Research,Not Provided,5,buy,69.0,752.0
2014-06-26 00:00:00,-0.0,M,-2147483648,,"Morningstar, Inc",Not Provided,3,hold,-0.0,753.0
2014-06-23 00:00:00,-0.0,M,-2147483648,,Stifel,12 month,5,buy,66.0,754.0
2014-06-19 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,5,Buy/Neutral,66.0,755.0
2014-06-19 00:00:00,-0.0,M,-2147483648,,SunTrust Robinson Humphrey,12 month,3,neutral,64.0,756.0
2014-06-19 00:00:00,-0.0,M,-2147483648,,Macquarie,12 month,5,outperform,70.0,757.0
2014-06-19 00:00:00,-0.0,M,-2147483648,,Cross Research,12 month,5,buy,75.0,758.0
2014-06-18 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy,68.0,759.0
2014-04-10 00:00:00,-0.0,M,-2147483648,,EVA Dimensions,Not Provided,5,overweight,-0.0,760.0
2014-07-28 00:00:00,-0.0,M,-2147483648,,Stifel,12 month,5,buy,66.0,761.0
2014-07-23 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,68.0,762.0
2014-07-23 00:00:00,-0.0,M,-2147483648,,SunTrust Robinson Humphrey,12 month,3,neutral,64.0,763.0
2014-07-23 00:00:00,-0.0,M,-2147483648,,Macquarie,12 month,5,outperform,70.0,764.0
