,index,Unnamed: 0,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price
825,825,825,-0.0,M,-2147483648,2012-03-16,Jefferies,12 month,5,buy,42.0
826,826,826,-0.0,M,-2147483648,2012-03-15,Wells Fargo Securities,Not Provided,3,market perform,-0.0
827,827,827,-0.0,M,-2147483648,2012-03-12,BMO Capital Markets,Not Provided,3,market perform,43.0
828,828,828,-0.0,D,-2147483648,2012-03-05,EVA Dimensions,Not Provided,1,underweight,-0.0
829,829,829,-0.0,D,-2147483648,2012-01-03,ISI Group,Not Provided,3,hold,42.75
830,830,830,-0.0,M,-2147483648,2012-04-03,Wunderlich Securities,12 month,5,buy,42.0
831,831,831,-0.0,M,-2147483648,2012-03-16,Jefferies,12 month,5,buy,42.0
832,832,832,-0.0,M,-2147483648,2012-03-15,Wells Fargo Securities,Not Provided,3,market perform,-0.0
833,833,833,-0.0,M,-2147483648,2012-03-12,BMO Capital Markets,Not Provided,3,market perform,43.0
834,834,834,-0.0,D,-2147483648,2012-03-05,EVA Dimensions,Not Provided,1,underweight,-0.0
835,835,835,-0.0,D,-2147483648,2012-01-03,ISI Group,Not Provided,3,hold,42.75
836,836,836,-0.0,M,-2147483648,2012-04-03,Wunderlich Securities,12 month,5,buy,42.0
837,837,837,-0.0,M,-2147483648,2012-03-16,Jefferies,12 month,5,buy,42.0
838,838,838,-0.0,M,-2147483648,2012-03-15,Wells Fargo Securities,Not Provided,3,market perform,-0.0
839,839,839,-0.0,M,-2147483648,2012-03-12,BMO Capital Markets,Not Provided,3,market perform,43.0
840,840,840,-0.0,D,-2147483648,2012-03-05,EVA Dimensions,Not Provided,1,underweight,-0.0
841,841,841,-0.0,D,-2147483648,2012-01-03,ISI Group,Not Provided,3,hold,42.75
842,842,842,-0.0,M,-2147483648,2012-04-03,Wunderlich Securities,12 month,5,buy,42.0
843,843,843,-0.0,M,-2147483648,2012-03-16,Jefferies,12 month,5,buy,42.0
844,844,844,-0.0,M,-2147483648,2012-03-15,Wells Fargo Securities,Not Provided,3,market perform,-0.0
845,845,845,-0.0,M,-2147483648,2012-03-12,BMO Capital Markets,Not Provided,3,market perform,43.0
846,846,846,-0.0,D,-2147483648,2012-03-05,EVA Dimensions,Not Provided,1,underweight,-0.0
847,847,847,-0.0,D,-2147483648,2012-01-03,ISI Group,Not Provided,3,hold,42.75
848,848,848,-0.0,M,-2147483648,2012-04-03,Wunderlich Securities,12 month,5,buy,42.0
849,849,849,-0.0,M,-2147483648,2012-03-16,Jefferies,12 month,5,buy,42.0
850,850,850,-0.0,M,-2147483648,2012-03-15,Wells Fargo Securities,Not Provided,3,market perform,-0.0
851,851,851,-0.0,M,-2147483648,2012-03-12,BMO Capital Markets,Not Provided,3,market perform,43.0
852,852,852,-0.0,D,-2147483648,2012-03-05,EVA Dimensions,Not Provided,1,underweight,-0.0
853,853,853,-0.0,D,-2147483648,2012-01-03,ISI Group,Not Provided,3,hold,42.75
854,854,854,-0.0,M,-2147483648,2012-04-03,Wunderlich Securities,12 month,5,buy,42.0
855,855,855,-0.0,M,-2147483648,2012-03-16,Jefferies,12 month,5,buy,42.0
856,856,856,-0.0,M,-2147483648,2012-03-15,Wells Fargo Securities,Not Provided,3,market perform,-0.0
857,857,857,-0.0,M,-2147483648,2012-03-12,BMO Capital Markets,Not Provided,3,market perform,43.0
858,858,858,-0.0,D,-2147483648,2012-03-05,EVA Dimensions,Not Provided,1,underweight,-0.0
859,859,859,-0.0,D,-2147483648,2012-01-03,ISI Group,Not Provided,3,hold,42.75
860,860,860,-0.0,M,-2147483648,2012-04-03,Wunderlich Securities,12 month,5,buy,42.0
861,861,861,-0.0,M,-2147483648,2012-03-16,Jefferies,12 month,5,buy,42.0
862,862,862,-0.0,M,-2147483648,2012-03-15,Wells Fargo Securities,Not Provided,3,market perform,-0.0
863,863,863,-0.0,M,-2147483648,2012-03-12,BMO Capital Markets,Not Provided,3,market perform,43.0
864,864,864,-0.0,D,-2147483648,2012-03-05,EVA Dimensions,Not Provided,1,underweight,-0.0
865,865,865,-0.0,D,-2147483648,2012-01-03,ISI Group,Not Provided,3,hold,42.75
