,index,Unnamed: 0,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price
800,800,800,-0.0,M,-2147483648,2013-05-02,Buckingham Research Group,12 month,3,neutral,12.0
801,801,801,-0.0,M,-2147483648,2013-05-02,ISI Group,Not Provided,3,neutral,12.0
802,802,802,-0.0,M,-2147483648,2013-05-01,Barclays,Not Provided,3,equalweight,13.0
803,803,803,-0.0,M,-2147483648,2013-04-25,Telsey Advisory Group,12 month,-2147483648,no rating system,13.5
804,804,804,-0.0,D,-2147483648,2013-01-23,EVA Dimensions,Not Provided,5,overweight,-0.0
805,805,805,-0.0,M,-2147483648,2013-05-02,Buckingham Research Group,12 month,3,neutral,12.0
806,806,806,-0.0,M,-2147483648,2013-05-02,ISI Group,Not Provided,3,neutral,12.0
807,807,807,-0.0,M,-2147483648,2013-05-01,Barclays,Not Provided,3,equalweight,13.0
808,808,808,-0.0,M,-2147483648,2013-04-25,Telsey Advisory Group,12 month,-2147483648,no rating system,13.5
809,809,809,-0.0,D,-2147483648,2013-01-23,EVA Dimensions,Not Provided,5,overweight,-0.0
810,810,810,-0.0,M,-2147483648,2013-08-01,Stephens Inc,12 month,3,equalweight,17.0
811,811,811,-0.0,M,-2147483648,2013-08-01,Buckingham Research Group,12 month,3,neutral,12.0
812,812,812,-0.0,M,-2147483648,2013-08-01,Telsey Advisory Group,12 month,-2147483648,no rating system,13.5
813,813,813,-0.0,M,-2147483648,2013-07-31,ISI Group,Not Provided,3,neutral,15.0
814,814,814,-0.0,M,-2147483648,2013-07-31,Barclays,Not Provided,3,equalweight,13.0
815,815,815,-0.0,D,-2147483648,2013-01-23,EVA Dimensions,Not Provided,5,overweight,-0.0
816,816,816,-0.0,M,-2147483648,2013-08-26,Stephens Inc,Not Provided,3,equalweight,17.0
817,817,817,-0.0,M,-2147483648,2013-08-01,Buckingham Research Group,12 month,3,neutral,12.0
818,818,818,-0.0,M,-2147483648,2013-08-01,Telsey Advisory Group,12 month,-2147483648,no rating system,13.5
819,819,819,-0.0,M,-2147483648,2013-07-31,ISI Group,Not Provided,3,neutral,15.0
820,820,820,-0.0,M,-2147483648,2013-07-31,Barclays,Not Provided,3,equalweight,13.0
821,821,821,-0.0,D,-2147483648,2013-01-23,EVA Dimensions,Not Provided,5,overweight,-0.0
822,822,822,-0.0,M,-2147483648,2013-09-30,Stephens Inc,Not Provided,3,equalweight,17.0
823,823,823,-0.0,M,-2147483648,2013-08-01,Buckingham Research Group,12 month,3,neutral,12.0
824,824,824,-0.0,M,-2147483648,2013-08-01,Telsey Advisory Group,12 month,-2147483648,no rating system,13.5
825,825,825,-0.0,M,-2147483648,2013-07-31,ISI Group,Not Provided,3,neutral,15.0
826,826,826,-0.0,M,-2147483648,2013-07-31,Barclays,Not Provided,3,equalweight,13.0
827,827,827,-0.0,D,-2147483648,2013-01-23,EVA Dimensions,Not Provided,5,overweight,-0.0
828,828,828,-0.0,M,-2147483648,2013-10-31,Stephens Inc,12 month,3,equalweight,17.0
829,829,829,-0.0,M,-2147483648,2013-10-31,Buckingham Research Group,12 month,3,neutral,12.0
830,830,830,-0.0,M,-2147483648,2013-10-30,ISI Group,Not Provided,3,neutral,15.0
831,831,831,-0.0,M,-2147483648,2013-10-28,Telsey Advisory Group,Not Provided,-2147483648,no rating system,13.5
832,832,832,-0.0,D,-2147483648,2013-01-23,EVA Dimensions,Not Provided,5,overweight,-0.0
833,833,833,-0.0,M,-2147483648,2013-11-25,Stephens Inc,Not Provided,3,equalweight,17.0
834,834,834,-0.0,M,-2147483648,2013-10-31,Buckingham Research Group,12 month,3,neutral,12.0
835,835,835,-0.0,M,-2147483648,2013-10-30,ISI Group,Not Provided,3,neutral,15.0
836,836,836,-0.0,M,-2147483648,2013-10-28,Telsey Advisory Group,Not Provided,-2147483648,no rating system,13.5
837,837,837,-0.0,D,-2147483648,2013-01-23,EVA Dimensions,Not Provided,5,overweight,-0.0
838,838,838,-0.0,M,-2147483648,2013-12-20,Stephens Inc,12 month,3,equalweight,15.0
839,839,839,-0.0,M,-2147483648,2013-12-20,Buckingham Research Group,12 month,3,neutral,15.0
840,840,840,-0.0,M,-2147483648,2013-10-30,ISI Group,Not Provided,3,neutral,15.0
841,841,841,-0.0,M,-2147483648,2013-10-28,Telsey Advisory Group,Not Provided,-2147483648,no rating system,13.5
842,842,842,-0.0,D,-2147483648,2013-01-23,EVA Dimensions,Not Provided,5,overweight,-0.0
843,843,843,-0.0,M,-2147483648,2014-01-27,Stephens Inc,Not Provided,3,equalweight,15.0
844,844,844,-0.0,M,-2147483648,2013-10-30,ISI Group,Not Provided,3,neutral,15.0
845,845,845,-0.0,M,-2147483648,2013-10-28,Telsey Advisory Group,Not Provided,-2147483648,no rating system,13.5
846,846,846,-0.0,M,-2147483648,2014-02-24,Stephens Inc,Not Provided,3,equalweight,15.0
847,847,847,-0.0,M,-2147483648,2014-02-10,ISI Group,Not Provided,3,neutral,15.0
848,848,848,-0.0,N,-2147483648,2014-02-10,EVA Dimensions,Not Provided,5,overweight,-0.0
849,849,849,-0.0,M,-2147483648,2014-04-01,EVA Dimensions,Not Provided,5,overweight,-0.0
850,850,850,-0.0,M,-2147483648,2014-03-31,Stephens Inc,Not Provided,3,equalweight,15.0
851,851,851,-0.0,M,-2147483648,2014-02-10,ISI Group,Not Provided,3,neutral,15.0
